GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005654	nucleoplasm	C
UniProtKB	Q13315	ATM	GO:0005730	nucleolus	C
UniProtKB	Q13316	DMP1	GO:0005634	nucleus	C
UniProtKB	Q13330	MTA1	GO:0005654	nucleoplasm	C
UniProtKB	Q13330	MTA1	GO:0005634	nucleus	C
UniProtKB	Q13330	MTA1	GO:0005634	nucleus	C
UniProtKB	Q13330	MTA1	GO:0005634	nucleus	C
UniProtKB	Q13330	MTA1	GO:0005634	nucleus	C
UniProtKB	Q13330	MTA1	GO:0005634	nucleus	C
UniProtKB	Q13330	MTA1	GO:0005634	nucleus	C
UniProtKB	Q13330	MTA1	GO:0005635	nuclear envelope	C
UniProtKB	Q13330	MTA1	GO:0005635	nuclear envelope	C
UniProtKB	Q13330	MTA1	GO:0005654	nucleoplasm	C
UniProtKB	Q13330	MTA1	GO:0005654	nucleoplasm	C
UniProtKB	Q13330	MTA1	GO:0005654	nucleoplasm	C
UniProtKB	Q13330	MTA1	GO:0005654	nucleoplasm	C
UniProtKB	Q13330	MTA1	GO:0005654	nucleoplasm	C
UniProtKB	Q13330	MTA1	GO:0016581	NuRD complex	C
UniProtKB	Q13330	MTA1	GO:0016581	NuRD complex	C
UniProtKB	Q13330	MTA1	GO:0016581	NuRD complex	C
UniProtKB	Q13330	MTA1	GO:0016581	NuRD complex	C
UniProtKB	Q13330	MTA1	GO:0016581	NuRD complex	C
UniProtKB	Q13342	SP140	GO:0005634	nucleus	C
UniProtKB	Q13342	SP140	GO:0005634	nucleus	C
UniProtKB	Q13342	SP140	GO:0005634	nucleus	C
UniProtKB	Q13342	SP140	GO:0005634	nucleus	C
UniProtKB	Q13342	SP140	GO:0005730	nucleolus	C
UniProtKB	Q13342	SP140	GO:0016605	PML body	C
UniProtKB	Q13351	KLF1	GO:0005634	nucleus	C
UniProtKB	Q13351	KLF1	GO:0005634	nucleus	C
UniProtKB	Q13351	KLF1	GO:0005634	nucleus	C
UniProtKB	Q13351	KLF1	GO:0005634	nucleus	C
UniProtKB	Q13351	KLF1	GO:0005654	nucleoplasm	C
UniProtKB	Q13352	ITGB3BP	GO:0005654	nucleoplasm	C
UniProtKB	Q13352	ITGB3BP	GO:0005634	nucleus	C
UniProtKB	Q13352	ITGB3BP	GO:0005634	nucleus	C
UniProtKB	Q13352	ITGB3BP	GO:0005634	nucleus	C
UniProtKB	Q13352	ITGB3BP	GO:0005654	nucleoplasm	C
UniProtKB	Q13352	ITGB3BP	GO:0005654	nucleoplasm	C
UniProtKB	Q13352	ITGB3BP	GO:0005654	nucleoplasm	C
UniProtKB	Q13352	ITGB3BP	GO:0005654	nucleoplasm	C
UniProtKB	Q13352	ITGB3BP	GO:0005654	nucleoplasm	C
UniProtKB	Q13352	ITGB3BP	GO:0005654	nucleoplasm	C
UniProtKB	Q13356	PPIL2	GO:0005634	nucleus	C
UniProtKB	Q13356	PPIL2	GO:0005634	nucleus	C
UniProtKB	Q13356	PPIL2	GO:0005634	nucleus	C
UniProtKB	Q13356	PPIL2	GO:0005634	nucleus	C
UniProtKB	Q13356	PPIL2	GO:0005654	nucleoplasm	C
UniProtKB	Q13356	PPIL2	GO:0005654	nucleoplasm	C
UniProtKB	Q13356	PPIL2	GO:0005654	nucleoplasm	C
UniProtKB	Q13356	PPIL2	GO:0005654	nucleoplasm	C
UniProtKB	Q13356	PPIL2	GO:0005654	nucleoplasm	C
UniProtKB	Q13356	PPIL2	GO:0005654	nucleoplasm	C
UniProtKB	Q13356	PPIL2	GO:0005681	spliceosomal complex	C
UniProtKB	Q13356	PPIL2	GO:0005681	spliceosomal complex	C
UniProtKB	Q13356	PPIL2	GO:0071006	U2-type catalytic step 1 spliceosome	C
UniProtKB	Q13356	PPIL2	GO:0071013	catalytic step 2 spliceosome	C
UniProtKB	Q13356	PPIL2	GO:0071018	U12-type catalytic step 2 spliceosome	C
UniProtKB	Q13360	ZNF177	GO:0005634	nucleus	C
UniProtKB	Q13360	ZNF177	GO:0005634	nucleus	C
UniProtKB	Q13362	PPP2R5C	GO:0005634	nucleus	C
UniProtKB	Q13362	PPP2R5C	GO:0005634	nucleus	C
UniProtKB	Q13362	PPP2R5C	GO:0005634	nucleus	C
UniProtKB	Q13362	PPP2R5C	GO:0005654	nucleoplasm	C
UniProtKB	Q13362	PPP2R5C	GO:0005654	nucleoplasm	C
UniProtKB	Q13362	PPP2R5C	GO:0005654	nucleoplasm	C
UniProtKB	Q13363	CTBP1	GO:0005634	nucleus	C
UniProtKB	Q13363	CTBP1	GO:0005634	nucleus	C
UniProtKB	Q13363	CTBP1	GO:0005634	nucleus	C
UniProtKB	Q13363	CTBP1	GO:0005634	nucleus	C
UniProtKB	Q13363	CTBP1	GO:0005654	nucleoplasm	C
UniProtKB	Q13363	CTBP1	GO:0005654	nucleoplasm	C
UniProtKB	Q13363	CTBP1	GO:0005654	nucleoplasm	C
UniProtKB	Q13363	CTBP1	GO:0005654	nucleoplasm	C
UniProtKB	Q13363	CTBP1	GO:0005654	nucleoplasm	C
UniProtKB	Q13363	CTBP1	GO:0005654	nucleoplasm	C
UniProtKB	Q13363	CTBP1	GO:0005654	nucleoplasm	C
UniProtKB	Q13363	CTBP1	GO:0005654	nucleoplasm	C
UniProtKB	Q13363	CTBP1	GO:0005654	nucleoplasm	C
UniProtKB	Q13363	CTBP1	GO:0005654	nucleoplasm	C
UniProtKB	Q13394	MAB21L1	GO:0005634	nucleus	C
UniProtKB	Q13395	TARBP1	GO:0005634	nucleus	C
UniProtKB	Q13398	ZNF211	GO:0005634	nucleus	C
UniProtKB	Q13398	ZNF211	GO:0005634	nucleus	C
UniProtKB	Q13404	UBE2V1	GO:0005634	nucleus	C
UniProtKB	Q13404	UBE2V1	GO:0005634	nucleus	C
UniProtKB	Q13404	UBE2V1	GO:0005634	nucleus	C
UniProtKB	Q13404	UBE2V1	GO:0005654	nucleoplasm	C
UniProtKB	Q13409	DYNC1I2	GO:0001673	male germ cell nucleus	C
UniProtKB	Q13415	ORC1	GO:0005634	nucleus	C
UniProtKB	Q13415	ORC1	GO:0005634	nucleus	C
UniProtKB	Q13415	ORC1	GO:0005634	nucleus	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005654	nucleoplasm	C
UniProtKB	Q13415	ORC1	GO:0005664	nuclear origin of replication recognition complex	C
UniProtKB	Q13415	ORC1	GO:0005664	nuclear origin of replication recognition complex	C
UniProtKB	Q13415	ORC1	GO:0005664	nuclear origin of replication recognition complex	C
UniProtKB	Q13415	ORC1	GO:0005664	nuclear origin of replication recognition complex	C
UniProtKB	Q13416	ORC2	GO:0005634	nucleus	C
UniProtKB	Q13416	ORC2	GO:0005634	nucleus	C
UniProtKB	Q13416	ORC2	GO:0005634	nucleus	C
UniProtKB	Q13416	ORC2	GO:0005634	nucleus	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13416	ORC2	GO:0005664	nuclear origin of replication recognition complex	C
UniProtKB	Q13416	ORC2	GO:0005664	nuclear origin of replication recognition complex	C
UniProtKB	Q13416	ORC2	GO:0005664	nuclear origin of replication recognition complex	C
UniProtKB	Q13416	ORC2	GO:0005664	nuclear origin of replication recognition complex	C
UniProtKB	Q13416	ORC2	GO:0005664	nuclear origin of replication recognition complex	C
UniProtKB	Q13418	ILK	GO:0005634	nucleus	C
UniProtKB	Q13418	ILK	GO:0005634	nucleus	C
UniProtKB	Q13422	IKZF1	GO:0005634	nucleus	C
UniProtKB	Q13422	IKZF1	GO:0005634	nucleus	C
UniProtKB	Q13422	IKZF1	GO:0005634	nucleus	C
UniProtKB	Q13422	IKZF1	GO:0005654	nucleoplasm	C
UniProtKB	Q13426	XRCC4	GO:0005634	nucleus	C
UniProtKB	Q13426	XRCC4	GO:0005634	nucleus	C
UniProtKB	Q13426	XRCC4	GO:0005634	nucleus	C
UniProtKB	Q13426	XRCC4	GO:0005634	nucleus	C
UniProtKB	Q13426	XRCC4	GO:0005634	nucleus	C
UniProtKB	Q13426	XRCC4	GO:0005634	nucleus	C
UniProtKB	Q13426	XRCC4	GO:0005634	nucleus	C
UniProtKB	Q13426	XRCC4	GO:0005654	nucleoplasm	C
UniProtKB	Q13426	XRCC4	GO:0005654	nucleoplasm	C
UniProtKB	Q13426	XRCC4	GO:0005654	nucleoplasm	C
UniProtKB	Q13426	XRCC4	GO:0005654	nucleoplasm	C
UniProtKB	Q13426	XRCC4	GO:0005654	nucleoplasm	C
UniProtKB	Q13426	XRCC4	GO:0005654	nucleoplasm	C
UniProtKB	Q13426	XRCC4	GO:0005654	nucleoplasm	C
UniProtKB	Q13426	XRCC4	GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	C
UniProtKB	Q13426	XRCC4	GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	C
UniProtKB	Q13426	XRCC4	GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	C
UniProtKB	Q13426	XRCC4	GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	C
UniProtKB	Q13426	XRCC4	GO:0032807	DNA ligase IV complex	C
UniProtKB	Q13426	XRCC4	GO:0032807	DNA ligase IV complex	C
UniProtKB	Q13426	XRCC4	GO:0032807	DNA ligase IV complex	C
UniProtKB	Q13427	PPIG	GO:0005634	nucleus	C
UniProtKB	Q13427	PPIG	GO:0005634	nucleus	C
UniProtKB	Q13427	PPIG	GO:0005654	nucleoplasm	C
UniProtKB	Q13427	PPIG	GO:0005654	nucleoplasm	C
UniProtKB	Q13427	PPIG	GO:0005654	nucleoplasm	C
UniProtKB	Q13427	PPIG	GO:0005654	nucleoplasm	C
UniProtKB	Q13427	PPIG	GO:0005654	nucleoplasm	C
UniProtKB	Q13427	PPIG	GO:0005654	nucleoplasm	C
UniProtKB	Q13427	PPIG	GO:0016363	nuclear matrix	C
UniProtKB	Q13427	PPIG	GO:0016607	nuclear speck	C
UniProtKB	Q13427	PPIG	GO:0016607	nuclear speck	C
UniProtKB	Q13428	TCOF1	GO:0005730	nucleolus	C
UniProtKB	Q13428	TCOF1	GO:0001650	fibrillar center	C
UniProtKB	Q13428	TCOF1	GO:0005730	nucleolus	C
UniProtKB	Q13428	TCOF1	GO:0005730	nucleolus	C
UniProtKB	Q13428	TCOF1	GO:0005730	nucleolus	C
UniProtKB	Q13428	TCOF1	GO:0005730	nucleolus	C
UniProtKB	Q13428	TCOF1	GO:0005730	nucleolus	C
UniProtKB	Q13435	SF3B2	GO:0005634	nucleus	C
UniProtKB	Q13435	SF3B2	GO:0005634	nucleus	C
UniProtKB	Q13435	SF3B2	GO:0005634	nucleus	C
UniProtKB	Q13435	SF3B2	GO:0005634	nucleus	C
UniProtKB	Q13435	SF3B2	GO:0005634	nucleus	C
UniProtKB	Q13435	SF3B2	GO:0005634	nucleus	C
UniProtKB	Q13435	SF3B2	GO:0005654	nucleoplasm	C
UniProtKB	Q13435	SF3B2	GO:0005654	nucleoplasm	C
UniProtKB	Q13435	SF3B2	GO:0005654	nucleoplasm	C
UniProtKB	Q13435	SF3B2	GO:0005654	nucleoplasm	C
UniProtKB	Q13435	SF3B2	GO:0005654	nucleoplasm	C
UniProtKB	Q13435	SF3B2	GO:0005654	nucleoplasm	C
UniProtKB	Q13435	SF3B2	GO:0005654	nucleoplasm	C
UniProtKB	Q13435	SF3B2	GO:0005654	nucleoplasm	C
UniProtKB	Q13435	SF3B2	GO:0005654	nucleoplasm	C
UniProtKB	Q13435	SF3B2	GO:0005654	nucleoplasm	C
UniProtKB	Q13435	SF3B2	GO:0016607	nuclear speck	C
UniProtKB	Q13435	SF3B2	GO:0016607	nuclear speck	C
UniProtKB	Q13435	SF3B2	GO:0005681	spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005681	spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005681	spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005681	spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005681	spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005681	spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005681	spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005681	spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005684	U2-type spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005684	U2-type spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005684	U2-type spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005684	U2-type spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005684	U2-type spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005686	U2 snRNP	C
UniProtKB	Q13435	SF3B2	GO:0005686	U2 snRNP	C
UniProtKB	Q13435	SF3B2	GO:0005689	U12-type spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005689	U12-type spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0005689	U12-type spliceosomal complex	C
UniProtKB	Q13435	SF3B2	GO:0034693	U11/U12 snRNP	C
UniProtKB	Q13435	SF3B2	GO:0071005	U2-type precatalytic spliceosome	C
UniProtKB	Q13435	SF3B2	GO:0071006	U2-type catalytic step 1 spliceosome	C
UniProtKB	Q13435	SF3B2	GO:0071011	precatalytic spliceosome	C
UniProtKB	Q13435	SF3B2	GO:0071011	precatalytic spliceosome	C
UniProtKB	Q13435	SF3B2	GO:0071011	precatalytic spliceosome	C
UniProtKB	Q13435	SF3B2	GO:0071013	catalytic step 2 spliceosome	C
UniProtKB	Q13435	SF3B2	GO:0071013	catalytic step 2 spliceosome	C
UniProtKB	Q13435	SF3B2	GO:0071016	U12-type precatalytic spliceosome	C
UniProtKB	Q13435	SF3B2	GO:0071018	U12-type catalytic step 2 spliceosome	C
UniProtKB	Q13451	FKBP5	GO:0005634	nucleus	C
UniProtKB	Q13461	FOXE3	GO:0005634	nucleus	C
UniProtKB	Q13461	FOXE3	GO:0005634	nucleus	C
UniProtKB	Q13469	NFATC2	GO:0005634	nucleus	C
UniProtKB	Q13469	NFATC2	GO:0005634	nucleus	C
UniProtKB	Q13469	NFATC2	GO:0005634	nucleus	C
UniProtKB	Q13469	NFATC2	GO:0005634	nucleus	C
UniProtKB	Q13469	NFATC2	GO:0005634	nucleus	C
UniProtKB	Q13469	NFATC2	GO:0005634	nucleus	C
UniProtKB	Q13469	NFATC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13469	NFATC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13469	NFATC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13469	NFATC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13469	NFATC2	GO:0035976	transcription factor AP-1 complex	C
UniProtKB	Q13472	TOP3A	GO:0005634	nucleus	C
UniProtKB	Q13472	TOP3A	GO:0005634	nucleus	C
UniProtKB	Q13472	TOP3A	GO:0005634	nucleus	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0005654	nucleoplasm	C
UniProtKB	Q13472	TOP3A	GO:0016605	PML body	C
UniProtKB	Q13485	SMAD4	GO:0005634	nucleus	C
UniProtKB	Q13485	SMAD4	GO:0005634	nucleus	C
UniProtKB	Q13485	SMAD4	GO:0005634	nucleus	C
UniProtKB	Q13485	SMAD4	GO:0005634	nucleus	C
UniProtKB	Q13485	SMAD4	GO:0005634	nucleus	C
UniProtKB	Q13485	SMAD4	GO:0005634	nucleus	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0005654	nucleoplasm	C
UniProtKB	Q13485	SMAD4	GO:0032444	activin responsive factor complex	C
UniProtKB	Q13485	SMAD4	GO:0071144	heteromeric SMAD protein complex	C
UniProtKB	Q13485	SMAD4	GO:0071144	heteromeric SMAD protein complex	C
UniProtKB	Q13485	SMAD4	GO:0071144	heteromeric SMAD protein complex	C
UniProtKB	Q13485	SMAD4	GO:0071144	heteromeric SMAD protein complex	C
UniProtKB	Q13485	SMAD4	GO:0090575	RNA polymerase II transcription regulator complex	C
UniProtKB	Q13487	SNAPC2	GO:0016604	nuclear body	C
UniProtKB	Q13487	SNAPC2	GO:0005634	nucleus	C
UniProtKB	Q13487	SNAPC2	GO:0005634	nucleus	C
UniProtKB	Q13487	SNAPC2	GO:0005654	nucleoplasm	C
UniProtKB	Q13487	SNAPC2	GO:0005654	nucleoplasm	C
