symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
DPH1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,I3L1H5;I3L3X9;Q9BZG8;U3KQN3;V9GYC0,HPA,5
DPH3,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q96FX2,HPA,1
DPPA4,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-452701,Q7L190,Reactome,1
DPY19L2,GO:0005637,nuclear inner membrane,IBA;ISS,ECO:0000250;ECO:0000318,GO_REF:0000024;GO_REF:0000033,Q6NUT2,GO_Central;UniProt,2
DPY19L2P2,GO:0005637,nuclear inner membrane,IBA,ECO:0000318,GO_REF:0000033,Q6ZN68,GO_Central,1
DPY30,GO:0005654;GO:0035097;GO:0044665;GO:0044666;GO:0048188;GO:0071339,histone methyltransferase complex;MLL1 complex;MLL1/2 complex;MLL3/4 complex;nucleoplasm;Set1C/COMPASS complex,IDA;IPI;TAS,ECO:0000304;ECO:0000314;ECO:0000353,GO_REF:0000052;PMID:17500065;PMID:18838538;PMID:19556245;PMID:23508102;Reactome:R-HSA-5159245;Reactome:R-HSA-5244692;Reactome:R-HSA-5637686;Reactome:R-HSA-8935740;Reactome:R-HSA-8936481;Reactome:R-HSA-8936616;Reactome:R-HSA-8936621;Reactome:R-HSA-8936979;Reactome:R-HSA-8937016;Reactome:R-HSA-8937037;Reactome:R-HSA-8937050;Reactome:R-HSA-9675026;Reactome:R-HSA-9675214;Reactome:R-HSA-9676254;Reactome:R-HSA-9676255;Reactome:R-HSA-9676257;Reactome:R-HSA-9676264;Reactome:R-HSA-9676268;Reactome:R-HSA-9818682;Reactome:R-HSA-9818937;Reactome:R-HSA-9818954;Reactome:R-HSA-9821235;Reactome:R-HSA-9821366;Reactome:R-HSA-9821368;Reactome:R-HSA-9821410;Reactome:R-HSA-9821412;Reactome:R-HSA-9821475;Reactome:R-HSA-9821476;Reactome:R-HSA-9821486;Reactome:R-HSA-9821902;Reactome:R-HSA-9821931;Reactome:R-HSA-9821941;Reactome:R-HSA-9945017,Q9C005,ComplexPortal;HPA;MGI;Reactome;UniProt,42
DR1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-9677050;Reactome:R-HSA-9677051,Q01658,HPA;Reactome,3
DRG1,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9Y295,HPA,2
DROSHA,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-203893,E5RHD1;H0YB67;H7C5U6;Q9NRR4,HPA;Reactome,5
DSCC1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,PMID:16682347;Reactome:R-HSA-9668902;Reactome:R-HSA-9668904,Q9BVC3,Reactome;UniProt,3
DSN1,GO:0001650;GO:0005654;GO:0016604,fibrillar center;nuclear body;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q5JW53;Q5JW54;Q5JW57;Q9H410,HPA,12
DTL,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-5652005;Reactome:R-HSA-5652009;Reactome:R-HSA-8952638;Reactome:R-HSA-8952639;Reactome:R-HSA-8955245;Reactome:R-HSA-8955285;Reactome:R-HSA-8956045,F5GZ90;Q9NZJ0,HPA;Reactome,9
DTX1,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,Q86Y01,GO_Central;HPA,3
DTX2,GO:0005654;GO:0031965,nuclear membrane;nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,C9IYX1;C9JEH4;C9JF39;C9JII1;C9JLU8;C9JS11;C9JVC8;C9JY61;E7ET89;Q86UW9,GO_Central;HPA,21
DTX3,GO:0005654,nucleoplasm,IBA,ECO:0000318,GO_REF:0000033,Q8N9I9,GO_Central,1
DTX3L,GO:0005654,nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,Q8TDB6,GO_Central;HPA,2
DTX4,GO:0005654,nucleoplasm,IBA,ECO:0000318,GO_REF:0000033,Q9Y2E6,GO_Central,1
DUSP10,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9Y6W6,HPA,1
DUSP11,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052;PMID:9685386,H7C0E6;O75319,HPA;UniProt,3
DUSP12,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9UNI6,HPA,1
DUSP16,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,F5H5X4;Q9BY84,HPA,2
DUSP18,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,C9JEE9;F2Z2P2;F8VX42;Q8NEJ0,HPA,4
DUSP2,GO:0005654;GO:0031965,nuclear membrane;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q05923,HPA,2
DUSP21,GO:0005730,nucleolus,IDA,ECO:0000314,GO_REF:0000052,Q9H596,HPA,1
DUSP23,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,A0A140VJI5;Q9BVJ7,HPA,2
DUSP26,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,E5RHD0;Q9BV47,HPA,2
DUSP3,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-203797,K7ELG5;K7ES89;P51452,HPA;Reactome,4
DUSP4,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-203797,Q13115,HPA;Reactome,2
DUSP5,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-5675373,Q16690,Reactome,1
DUSP6,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-203797,Q16828,Reactome,1
DUSP7,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-203797,Q16829,Reactome,1
DUT,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-73666,A0A0C4DGL3;H0YKC5;H0YMM5;H0YMP1;H0YNJ9;H0YNW5;P33316,HPA;Reactome,8
DUX4,GO:0005654;GO:0005730;GO:0031965,nuclear membrane;nucleolus;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;PMID:17588759;Reactome:R-HSA-9817254;Reactome:R-HSA-9817258;Reactome:R-HSA-9817269;Reactome:R-HSA-9817282;Reactome:R-HSA-9817289;Reactome:R-HSA-9817435;Reactome:R-HSA-9827256,C3U3A0;Q9UBX2,HPA;Reactome;UniProt,13
DUXA,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-9817940,A6NLW8,Reactome,1
DUXB,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-9817941,A0A1W2PPF3,Reactome,1
DXO,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,H7C5D2;O77932,HPA,2
DYNLL1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,F8VRV5;F8VXI7;F8VXL2;P63167,HPA,4
DYRK1A,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA;ISS;TAS,ECO:0000250;ECO:0000304;ECO:0000314,GO_REF:0000024;GO_REF:0000052;PMID:28377597;Reactome:R-HSA-1362270,A0A2R8Y443;A0A2R8Y6I6;A0A2R8Y6L5;A0A2R8YDF3;A0A2R8YEY4;E7EMI5;N0GVR9;Q13627,ARUK-UCL;HPA;Reactome;UniProt,19
DYRK1B,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,M0R131;M0R2X3;Q9Y463,HPA,3
DYRK2,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-6798372;Reactome:R-HSA-6798373;Reactome:R-HSA-6798374,A0A0A0MR56;F5GXG1;F5H5L5;Q92630,HPA;Reactome,7
DYRK3,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052;PMID:29973724,A0A3B3ISB2;O43781;Q5SY34,HPA;UniProt,4
DZIP1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q86YF9,HPA,1
E2F1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-187937;Reactome:R-HSA-187959;Reactome:R-HSA-3209096;Reactome:R-HSA-3240765;Reactome:R-HSA-3240766;Reactome:R-HSA-3240777;Reactome:R-HSA-4331324;Reactome:R-HSA-4331327;Reactome:R-HSA-4395231;Reactome:R-HSA-6798353;Reactome:R-HSA-8953556;Reactome:R-HSA-8961620;Reactome:R-HSA-8961636;Reactome:R-HSA-8961651;Reactome:R-HSA-8961671;Reactome:R-HSA-8961688;Reactome:R-HSA-8961840;Reactome:R-HSA-8961863;Reactome:R-HSA-8961888;Reactome:R-HSA-8961907;Reactome:R-HSA-8961920;Reactome:R-HSA-8961946;Reactome:R-HSA-8961961;Reactome:R-HSA-9007514;Reactome:R-HSA-9007561;Reactome:R-HSA-9018017;Reactome:R-HSA-9618586;Reactome:R-HSA-9659782;Reactome:R-NUL-8963657,Q01094,HPA;Reactome,30
E2F2,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-3209096;Reactome:R-HSA-3240765;Reactome:R-HSA-3240766;Reactome:R-HSA-3240777;Reactome:R-HSA-9018017,Q14209,Reactome,5
E2F3,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-187937;Reactome:R-HSA-187959;Reactome:R-HSA-3209096;Reactome:R-HSA-3240765;Reactome:R-HSA-3240766;Reactome:R-HSA-3240777;Reactome:R-HSA-4395231;Reactome:R-HSA-9018017,O00716,HPA;Reactome,9
E2F4,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-1226094;Reactome:R-HSA-1226095;Reactome:R-HSA-1227670;Reactome:R-HSA-1227671;Reactome:R-HSA-1362261;Reactome:R-HSA-1363303;Reactome:R-HSA-1363311;Reactome:R-HSA-2127257;Reactome:R-HSA-6798282;Reactome:R-HSA-8964465;Reactome:R-HSA-8964471;Reactome:R-HSA-8964475;Reactome:R-HSA-8964482;Reactome:R-HSA-8964492;Reactome:R-HSA-8964498;Reactome:R-HSA-9736984,I3L1B6;Q16254,HPA;Reactome,18
E2F5,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-1226094;Reactome:R-HSA-1227670;Reactome:R-HSA-1362261;Reactome:R-HSA-1363303;Reactome:R-HSA-2127257;Reactome:R-HSA-8964465;Reactome:R-HSA-8964471;Reactome:R-HSA-8964475;Reactome:R-HSA-8964482;Reactome:R-HSA-8964492;Reactome:R-HSA-8964498;Reactome:R-HSA-9736984,E5RHD4;H0YBK0;H0YBW8;Q15329,HPA;Reactome,16
E2F6,GO:0005654;GO:0071339,MLL1 complex;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;PMID:15960975;Reactome:R-HSA-8953111;Reactome:R-HSA-8953115;Reactome:R-HSA-8953418;Reactome:R-HSA-8953452;Reactome:R-HSA-8954056;Reactome:R-HSA-8954110;Reactome:R-HSA-8954117;Reactome:R-HSA-9007283;Reactome:R-HSA-9007447;Reactome:R-HSA-9007464;Reactome:R-HSA-9007467;Reactome:R-HSA-9007539,A0A0S2Z3K8;O75461;Q53YM3,HPA;Reactome;UniProt,16
E2F7,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-6798299;Reactome:R-HSA-6798347;Reactome:R-HSA-8952996;Reactome:R-HSA-8953013,F8VSE7;F8VXV5;H0YIF4;Q96AV8,HPA;Reactome,8
E2F8,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-6798347;Reactome:R-HSA-8953013;Reactome:R-HSA-8953037,A0AVK6;E9PMT9,HPA;Reactome,7
E4F1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,H3BN24;H3BSL4;H3BUJ7;Q66K89,HPA,4
E5KMT5,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,E5KMT5,HPA,1
E5KMT6,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,E5KMT6,HPA,1
E5KN55,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,E5KN55,HPA,2
E5KT65,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,E5KT65,HPA,1
E9KL30,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,E9KL30,HPA,2
E9KL35,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,E9KL35,HPA,1
EAF1,GO:0005654;GO:0008023;GO:0016604,nuclear body;nucleoplasm;transcription elongation factor complex,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;PMID:22195968;Reactome:R-HSA-112379;Reactome:R-HSA-112381;Reactome:R-HSA-112385;Reactome:R-HSA-112392;Reactome:R-HSA-112395;Reactome:R-HSA-112396;Reactome:R-HSA-113411;Reactome:R-HSA-113412;Reactome:R-HSA-113413;Reactome:R-HSA-113414;Reactome:R-HSA-113429,Q96JC9,GO_Central;HPA;Reactome;UniProt,14
EAF2,GO:0005654;GO:0008023,nucleoplasm;transcription elongation factor complex,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:22195968;Reactome:R-HSA-112379;Reactome:R-HSA-112381;Reactome:R-HSA-112385;Reactome:R-HSA-112392;Reactome:R-HSA-112395;Reactome:R-HSA-112396;Reactome:R-HSA-113411;Reactome:R-HSA-113412;Reactome:R-HSA-113413;Reactome:R-HSA-113414;Reactome:R-HSA-113429,Q96CJ1,GO_Central;Reactome;UniProt,13
EAPP,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,G3V2W9;Q56P03,HPA,4
EBNA1BP2,GO:0005730;GO:0034399,nuclear periphery;nucleolus,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;PMID:16263084;PMID:2879624,H7C2Q8;Q6IB29;Q99848,GO_Central;HPA;UniProt,7
EBP,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane,IDA,ECO:0000314,GO_REF:0000052;PMID:10406945,A0A024QYX0;C9J719;C9JJ78;Q15125,HPA;UniProt,5
ECD,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,C9J316;C9JGV1;O95905;S4R458,HPA,4
ECPAS,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,F6XAQ5;J3KN16;Q5VYK3;R4GMY1;R4GMY3,HPA,5
ECSIT,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,A0A8I5KR62;J3KTF5;K7EJI1;K7EM98;K7EN32;K7EPL5;K7ESM8;Q9BQ95,HPA,8
ECT2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,C9J0L6;C9J1C4;C9JB41;C9JDB4;C9JDV9;C9JTI2;H7C103;H7C3G1;Q9H8V3,HPA,9
EDC4,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,I3L0V0;I3L2F4;I3L3M2;Q6P2E9,HPA,4
EDF1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O60869,HPA,1
EED,GO:0005654;GO:0035098,ESC/E(Z) complex;nucleoplasm,IBA;IDA;IPI;ISS;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546;ECO:0005547,GO_REF:0000033;GO_REF:0000052;GO_REF:0000114;PMID:15385962;PMID:20075857;PMID:23104054;PMID:23273982;PMID:29348366;PMID:33514705;PMID:35800061;Reactome:R-HSA-212222;Reactome:R-HSA-212252;Reactome:R-HSA-212263;Reactome:R-HSA-212269;Reactome:R-HSA-3240295;Reactome:R-HSA-3240782;Reactome:R-HSA-3240957;Reactome:R-HSA-5638332;Reactome:R-HSA-8954110;Reactome:R-HSA-9614810;Reactome:R-HSA-9614816;Reactome:R-HSA-9710490;Reactome:R-HSA-9764930;Reactome:R-HSA-9764932,A0A5F9ZI63;E9PJK2;E9PMU3;H0YEL4;O75530,ComplexPortal;GO_Central;HPA;MGI;Reactome;UniProt,28
EEF1A1,GO:0005730,nucleolus,IDA,ECO:0000314,PMID:9852145,P68104,UniProt,1
EEF1AKMT2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q5JPI9,HPA,1
EEF1D,GO:0001650;GO:0005654,fibrillar center;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,A0A087X1X7;A0A8C8L741;E9PI39;E9PI93;E9PIP5;E9PIZ1;E9PJ84;E9PJD0;E9PJV8;E9PK01;E9PK06;E9PK72;E9PKH7;E9PKK3;E9PL12;E9PL21;E9PL71;E9PLA1;E9PLL8;E9PLS6;E9PLT8;E9PM66;E9PN56;E9PN71;E9PNC8;E9PNW6;E9PPR1;E9PPY1;E9PQ49;E9PQC9;E9PQR8;E9PQZ1;E9PRL0;E9PRY8;H0YCK7;H0YE58;P29692,HPA,74
EEF1E1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,D6RBD7;D6RCQ0;H0YAH9;H0YAL7;O43324,HPA,5
EFCAB13,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,E5RFW6;E5RI18;H0YBI2;K7ELL9;Q8IY85,HPA,5
EFCAB6,GO:0005654,nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,B0QYI5;Q5THR3,GO_Central;HPA,3
EFNB2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,P52799,HPA,1
EFTUD2,GO:0005654;GO:0015030;GO:0016607,Cajal body;nuclear speck;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;PMID:15257298;Reactome:R-HSA-75079;Reactome:R-HSA-75081;Reactome:R-HSA-75082;Reactome:R-HSA-75083;Reactome:R-HSA-9770131;Reactome:R-HSA-9770132;Reactome:R-HSA-9770141;Reactome:R-HSA-9770142;Reactome:R-HSA-9770145;Reactome:R-HSA-9770236;Reactome:R-HSA-9770847;Reactome:R-HSA-9772351;Reactome:R-HSA-9794542,K7EIT3;K7EIV5;K7EP67;Q15029,BHF-UCL;HPA;Reactome,19
EGFR,GO:0005730,nucleolus,IDA,ECO:0000314,GO_REF:0000052,C9JYS6;P00533;Q504U8,HPA,3
EGLN2,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-1234165;Reactome:R-HSA-1234181,A0A0C4DGR4;M0QXM8;M0QXR0;M0R035;M0R0Z6;M0R110;M0R1A3;M0R1L0;M0R1W4;M0R2X9;M0R350;Q96KS0,HPA;Reactome,14
EGLN3,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-1234165;Reactome:R-HSA-1234181,Q9H6Z9,Reactome,2
EGR1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-1015702;Reactome:R-HSA-8944078;Reactome:R-HSA-9612073;Reactome:R-HSA-9612483;Reactome:R-HSA-9612516;Reactome:R-HSA-9613202;Reactome:R-HSA-9613207;Reactome:R-HSA-9613210;Reactome:R-HSA-9620663;Reactome:R-HSA-9621035,P18146;Q546S1,HPA;Reactome,12
EGR2,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-9612073;Reactome:R-HSA-9612483;Reactome:R-HSA-9613210;Reactome:R-HSA-9613213;Reactome:R-HSA-9613476;Reactome:R-HSA-9613760;Reactome:R-HSA-9616116;Reactome:R-HSA-9618559;Reactome:R-HSA-9618725;Reactome:R-HSA-9621400;Reactome:R-HSA-9621406;Reactome:R-HSA-9621411,A0A1B0GUL0;A0A8I5KYI5;P11161,HPA;Reactome,15
EGR3,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-9612483,Q06889,Reactome,1
EGR4,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-9612073,Q05215,Reactome,1
EHF,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,E9PN75;E9PPS9;E9PQR6;E9PQX0;Q9NZC4,HPA,5
EHMT1,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-3788724;Reactome:R-HSA-3788725;Reactome:R-HSA-3788745;Reactome:R-HSA-3788748;Reactome:R-HSA-5634729;Reactome:R-HSA-5634750;Reactome:R-HSA-6805755;Reactome:R-HSA-8953418;Reactome:R-HSA-8953452;Reactome:R-HSA-9007283,A0A0D9SEP2;A0A0D9SEQ1;A0A0D9SER3;A0A0D9SER9;A0A0D9SF38;A0A0D9SFD7;A0A0D9SFG7;A0A0D9SFM6;A0A0D9SFS4;A0A0D9SFX4;A0A1B0GU48;A0A1B0GUD1;A0A1B0GV09;A0A1B0GVZ8;A0A1B0GW12;A0A1W2PPZ7;Q9H9B1,HPA;Reactome,44
EHMT2,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-3788724;Reactome:R-HSA-3788725;Reactome:R-HSA-3788745;Reactome:R-HSA-3788748;Reactome:R-HSA-5634729;Reactome:R-HSA-5634750;Reactome:R-HSA-6805755;Reactome:R-HSA-8953418;Reactome:R-HSA-8953452;Reactome:R-HSA-9007283,A2ABF8;A2ABF9;H0Y4K5;Q96KQ7,HPA;Reactome,18
EID1,GO:0005654,nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,H0YN68;Q9Y6B2,GO_Central;HPA,3
EID2,GO:0005654,nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,Q8N6I1,GO_Central;HPA,2
EID2B,GO:0005654,nucleoplasm,IBA,ECO:0000318,GO_REF:0000033,Q96D98,GO_Central,1
EID3,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-3108212,Q8N140,HPA;Reactome,3
EIF1AD,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,E9PLI6;E9PNH5;E9PS30;E9PS76;Q8N9N8,HPA,5
EIF2AK1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,C9J7U7;H7C033;Q9BQI3,HPA,3
EIF2AK2,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-9833635;Reactome:R-HSA-9836362;Reactome:R-HSA-9836617,P19525,Reactome,3
EIF3E,GO:0005654;GO:0016605,nucleoplasm;PML body,IDA;NAS,ECO:0000303;ECO:0000314,PMID:10504338;PMID:17468741,P60228,UniProt,2
EIF4A1,GO:0097165,nuclear stress granule,IDA,ECO:0000314,PMID:20156963,P60842,UniProt,1
EIF4A3,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;Reactome:R-HSA-159101;Reactome:R-HSA-72180;Reactome:R-HSA-72185;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-8849157;Reactome:R-HSA-9770131;Reactome:R-HSA-9770141;Reactome:R-HSA-9770145;Reactome:R-HSA-9770236;Reactome:R-HSA-9770847;Reactome:R-HSA-9794542,I3L3H2;P38919,GO_Central;HPA;Reactome,15
EIF4E,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052;PMID:10648556,D6RBW1;H0Y8J7;P06730;X5D7E3,HPA;UniProt,5
EIF4EBP1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q13541,HPA,1
EIF5A,GO:0005643;GO:0005654,nuclear pore;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052;PMID:10381392,I3L397;I3L504;P63241,HPA;UniProt,4
EIF6,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,B7ZBH1;P56537,HPA,2
EIPR1,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,A8MUM1;C9J0U9;C9JVR6;D3YTH5;Q53HC9,HPA,10
EL52,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,K9JA46,HPA,1
ELAC1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,K7EIJ1;K7EPH7;Q9H777,HPA,3
ELAC2,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-5696815,A0A0S2Z5M8;E7ES68;G5E9D5;H7C2I4;J3QL08;J3QLK4;J3QRS2;Q9BQ52;V9GYS7;V9GYU5;V9GZ72,HPA;Reactome,12
ELAVL1,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;PMID:17632515;Reactome:R-HSA-450387;Reactome:R-HSA-450494;Reactome:R-HSA-450533;Reactome:R-HSA-450550;Reactome:R-HSA-450595;Reactome:R-HSA-517674;Reactome:R-HSA-517705,M0QZR9;M0R055;Q15717,HPA;Reactome;UniProt,14
ELF1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-8938913;Reactome:R-HSA-8938938;Reactome:R-HSA-8938965,A0A0U1RRL5;P32519;Q5T9E7,HPA;Reactome,6
ELF2,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-8938930;Reactome:R-HSA-8938965,B7Z720;D6RHI1;Q15723,HPA;Reactome,8
ELF3,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-9021357;Reactome:R-HSA-9021364,P78545;Q5SR36,HPA;Reactome,4
ELF4,GO:0016604;GO:0016605,nuclear body;PML body,IDA,ECO:0000314,GO_REF:0000052;PMID:14970218,B1AL80;Q99607,HPA;UniProt,3
ELK1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-9612076;Reactome:R-HSA-9625479,P19419,HPA;Reactome,3
ELK3,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,F8VUJ0;F8VZQ0;G3V1Z7;P41970,HPA,4
ELK4,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,A0A087X2F7;P28324,HPA,2
