symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
PARP6,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,Q2NL67,GO_Central,1
PARP8,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,Q8N3A8,GO_Central,1
PARP9,GO:0000077;GO:0005654;GO:0006281;GO:0006302;GO:0006974,DNA damage checkpoint signaling;DNA damage response;DNA repair;double-strand break repair;nucleoplasm,IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0007322,GO_REF:0000043;GO_REF:0000052;PMID:23230272;PMID:28525742,Q8IXQ6,HPA;UniProt,5
PARPBP,GO:0005654;GO:0006281;GO:0006974,DNA damage response;DNA repair;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000043;GO_REF:0000052,Q9NWS1,HPA;UniProt,3
PASD1,GO:0016607,nuclear speck,IDA,ECO:0000314,GO_REF:0000052,Q8IV76,HPA,1
PATL1,GO:0016605;GO:0016607,nuclear speck;PML body,IEA,ECO:0007322,GO_REF:0000044,Q86TB9,UniProt,2
PATZ1,GO:0005654,nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,Q9HBE1,GO_Central;HPA,2
PAX2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q02962,HPA,1
PAX3,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-5579018;Reactome:R-HSA-9730407;Reactome:R-NUL-9732096,P23760,HPA;Reactome,4
PAX4,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-210886,O43316,Reactome,1
PAX5,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-8938951;Reactome:R-HSA-8938965,Q02548,HPA;Reactome,3
PAX6,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,P26367,HPA,1
PAX8,GO:0005654,nucleoplasm,IDA;ISS,ECO:0000250;ECO:0000314,GO_REF:0000024;GO_REF:0000052,Q06710,HPA;UniProt,2
PAX9,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,P55771,HPA,2
PAXIP1,GO:0005654;GO:0006281;GO:0006974;GO:0016363;GO:0030330;GO:0035097;GO:0044666,"DNA damage response;DNA damage response, signal transduction by p53 class mediator;DNA repair;histone methyltransferase complex;MLL3/4 complex;nuclear matrix;nucleoplasm",IBA;IDA;IEA;IMP;IPI;TAS,ECO:0000304;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000044;GO_REF:0000120;PMID:15456759;PMID:17500065;PMID:17690115;PMID:17925232;PMID:23508102;Reactome:R-HSA-5686685;Reactome:R-HSA-5686704;Reactome:R-HSA-5686900;Reactome:R-HSA-5693599;Reactome:R-HSA-9821395;Reactome:R-HSA-9821410;Reactome:R-HSA-9821412,Q6ZW49,ComplexPortal;GO_Central;Reactome;UniProt,18
PAXX,GO:0005654;GO:0006281;GO:0006303;GO:0006974,DNA damage response;DNA repair;double-strand break repair via nonhomologous end joining;nucleoplasm,IBA;IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000052;GO_REF:0000120;PMID:25574025;PMID:25670504;PMID:25941166;PMID:30250067,Q9BUH6,GO_Central;HPA;UniProt,10
PBOV1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9GZY1,HPA,1
PBRM1,GO:0000228;GO:0005654;GO:0016363,nuclear chromosome;nuclear matrix;nucleoplasm,IDA;NAS;TAS,ECO:0000303;ECO:0000304;ECO:0000314;ECO:0005547,GO_REF:0000052;PMID:11078522;PMID:9128241;Reactome:R-HSA-9933237,Q86U86,ComplexPortal;HPA;Reactome;UniProt,4
PBX1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-480204;Reactome:R-HSA-9021412,P40424,HPA;Reactome,3
PBX2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,P40425,HPA,1
PBXIP1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q96AQ6,HPA,1
PCBD1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,P61457,HPA,1
PCBP1,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;Reactome:R-HSA-72103;Reactome:R-HSA-9770119;Reactome:R-HSA-9770129;Reactome:R-HSA-9770131;Reactome:R-HSA-9770132;Reactome:R-HSA-9770141;Reactome:R-HSA-9770142;Reactome:R-HSA-9770145;Reactome:R-HSA-9770236;Reactome:R-HSA-9770847;Reactome:R-HSA-9794542,Q15365,GO_Central;HPA;Reactome,14
PCBP2,GO:0005654,nucleoplasm,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;Reactome:R-HSA-72103;Reactome:R-HSA-9770119;Reactome:R-HSA-9770129;Reactome:R-HSA-9770131;Reactome:R-HSA-9770132;Reactome:R-HSA-9770141;Reactome:R-HSA-9770142;Reactome:R-HSA-9770145;Reactome:R-HSA-9770236;Reactome:R-HSA-9770847;Reactome:R-HSA-9794542,Q15366,GO_Central;HPA;Reactome,13
PCF11,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-72180;Reactome:R-HSA-72231;Reactome:R-HSA-77591;Reactome:R-HSA-77592;Reactome:R-HSA-77593;Reactome:R-HSA-8849157,O94913,HPA;Reactome,7
PCGF1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9BSM1,HPA,1
PCGF2,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IDA;IEA;TAS,ECO:0000256;ECO:0000265;ECO:0000304;ECO:0000314,GO_REF:0000052;GO_REF:0000107;GO_REF:0000117;Reactome:R-HSA-3108203;Reactome:R-HSA-3108209;Reactome:R-HSA-3927824;Reactome:R-HSA-4551655;Reactome:R-HSA-4551727;Reactome:R-HSA-4570463;Reactome:R-HSA-4570499;Reactome:R-HSA-8954082,P35227,Ensembl;HPA;Reactome;UniProt,11
PCGF3,GO:0005654,nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052,Q3KNV8,HPA;UniProt,2
PCGF5,GO:0005654,nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052,Q86SE9,HPA;UniProt,2
PCGF6,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-8953452;Reactome:R-HSA-9007283;Reactome:R-HSA-9007447;Reactome:R-HSA-9007464;Reactome:R-HSA-9007467,Q9BYE7,Reactome,5
PCID2,GO:0005643;GO:0005654;GO:0044615,nuclear pore;nuclear pore nuclear basket;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:23591820,Q5JVF3,HPA;UniProt,3
PCIF1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9H4Z3,HPA,1
PCLAF,GO:0005654;GO:0006281;GO:0006974;GO:0019985,DNA damage response;DNA repair;nucleoplasm;translesion synthesis,IBA;IDA;IEA;IMP;TAS,ECO:0000304;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:21628590;PMID:23000965;Reactome:R-HSA-5655193,Q15004,GO_Central;Reactome;UniProt,7
PCNA,GO:0005652;GO:0005654;GO:0006281;GO:0006287;GO:0006298;GO:0006974;GO:0019985;GO:0043596,"base-excision repair, gap-filling;DNA damage response;DNA repair;mismatch repair;nuclear lamina;nuclear replication fork;nucleoplasm;translesion synthesis",IBA;IDA;IEA;TAS,ECO:0000265;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000052;GO_REF:0000107;PMID:11005803;PMID:15543136;PMID:20129063;PMID:21383955;Reactome:R-HSA-110307;Reactome:R-HSA-110308;Reactome:R-HSA-110311;Reactome:R-HSA-110316;Reactome:R-HSA-110317;Reactome:R-HSA-110319;Reactome:R-HSA-110363;Reactome:R-HSA-110364;Reactome:R-HSA-110368;Reactome:R-HSA-110371;Reactome:R-HSA-174438;Reactome:R-HSA-174439;Reactome:R-HSA-174441;Reactome:R-HSA-174444;Reactome:R-HSA-174445;Reactome:R-HSA-174446;Reactome:R-HSA-174447;Reactome:R-HSA-174448;Reactome:R-HSA-174451;Reactome:R-HSA-174456;Reactome:R-HSA-176702;Reactome:R-HSA-4615910;Reactome:R-HSA-5358510;Reactome:R-HSA-5358518;Reactome:R-HSA-5358597;Reactome:R-HSA-5358599;Reactome:R-HSA-5651805;Reactome:R-HSA-5651809;Reactome:R-HSA-5651992;Reactome:R-HSA-5652005;Reactome:R-HSA-5652009;Reactome:R-HSA-5652151;Reactome:R-HSA-5653754;Reactome:R-HSA-5653756;Reactome:R-HSA-5653766;Reactome:R-HSA-5653770;Reactome:R-HSA-5653780;Reactome:R-HSA-5653786;Reactome:R-HSA-5653838;Reactome:R-HSA-5653840;Reactome:R-HSA-5654985;Reactome:R-HSA-5654986;Reactome:R-HSA-5654989;Reactome:R-HSA-5655466;Reactome:R-HSA-5655481;Reactome:R-HSA-5655835;Reactome:R-HSA-5655892;Reactome:R-HSA-5655965;Reactome:R-HSA-5656105;Reactome:R-HSA-5656148;Reactome:R-HSA-5656158;Reactome:R-HSA-5690213;Reactome:R-HSA-5690988;Reactome:R-HSA-5690997;Reactome:R-HSA-5691001;Reactome:R-HSA-6782208;Reactome:R-HSA-6782211;Reactome:R-HSA-6782224;Reactome:R-HSA-6782227;Reactome:R-HSA-6791109;Reactome:R-HSA-69063;Reactome:R-HSA-69068;Reactome:R-HSA-69074;Reactome:R-HSA-69116;Reactome:R-HSA-69127;Reactome:R-HSA-69140;Reactome:R-HSA-69142;Reactome:R-HSA-69144;Reactome:R-HSA-69152;Reactome:R-HSA-8943003;Reactome:R-HSA-8943007;Reactome:R-HSA-8943040;Reactome:R-HSA-8943041;Reactome:R-HSA-8961665,P12004,BHF-UCL;Ensembl;GO_Central;HPA;Reactome;UniProt,85
PCNP,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8WW12,HPA,2
PCYT1A,GO:0005635,nuclear envelope,IEA,ECO:0000265,GO_REF:0000107,P49585,Ensembl,1
PDCD11,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IBA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000052;Reactome:R-HSA-6791221;Reactome:R-HSA-6791222;Reactome:R-HSA-6791227;Reactome:R-HSA-6791228,Q14690,GO_Central;HPA;Reactome;UniProt,8
PDCD2,GO:0005730,nucleolus,IDA,ECO:0000314,PMID:33245768,Q16342,UniProt,1
PDCD6,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O75340,HPA,1
PDCD7,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-75079;Reactome:R-HSA-75080;Reactome:R-HSA-75081;Reactome:R-HSA-75082;Reactome:R-HSA-75083,Q8N8D1,Reactome,5
PDCL3,GO:0005654;GO:0097356,nucleoplasm;perinucleolar compartment,IDA,ECO:0000314,GO_REF:0000052;PMID:26059764,Q9H2J4,HPA;UniProt,2
PDIK1L,GO:0005654,nucleoplasm,IDA;IEA,ECO:0000256;ECO:0000314,GO_REF:0000052;GO_REF:0000117,Q8N165,HPA;UniProt,2
PDS5A,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-2468039;Reactome:R-HSA-2468040;Reactome:R-HSA-2468041;Reactome:R-HSA-2470935;Reactome:R-HSA-2473151;Reactome:R-HSA-2473152,Q29RF7,HPA;Reactome,7
PDS5B,GO:0000724;GO:0005654,double-strand break repair via homologous recombination;nucleoplasm,IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0005547,GO_REF:0000052;PMID:21965664;Reactome:R-HSA-2468039;Reactome:R-HSA-2468040;Reactome:R-HSA-2468041;Reactome:R-HSA-2470935;Reactome:R-HSA-2473151;Reactome:R-HSA-2473152,Q9NTI5,ComplexPortal;HPA;Reactome,8
PDX1,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA;IEA,ECO:0000265;ECO:0000314,GO_REF:0000052;GO_REF:0000107,P52945,Ensembl;HPA,2
PDXK,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O00764,HPA,1
PELI1,GO:0005654;GO:0005730;GO:0006281;GO:0006974,DNA damage response;DNA repair;nucleolus;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000043;GO_REF:0000052,Q96FA3,HPA;UniProt,4
PELP1,GO:0005654;GO:0005730;GO:0071339,MLL1 complex;nucleolus;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:15960975;Reactome:R-HSA-6791218;Reactome:R-HSA-6791219;Reactome:R-HSA-8856930,Q8IZL8,HPA;Reactome;UniProt,8
PER1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O15534,HPA,1
PER2,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052,O15055,HPA;UniProt,2
PES1,GO:0005654;GO:0005730;GO:0070545,nucleolus;nucleoplasm;PeBoW complex,IBA;IDA;IEA;IPI;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0000501,GO_REF:0000033;GO_REF:0000052;GO_REF:0000117;GO_REF:0000120;PMID:16043514;PMID:16738141;PMID:17353269;Reactome:R-HSA-6791219,O00541,ComplexPortal;GO_Central;HPA;MGI;Reactome;UniProt,14
PEX2,GO:0016593,Cdc73/Paf1 complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:18987311,P28328,GO_Central;UniProt,2
PFDN2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9UHV9,HPA,1
PFKFB2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O60825,HPA,1
PFKFB3,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q16875,HPA,1
PGAM2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,P15259,HPA,1
PGAP6,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9HCN3,HPA,1
PGBD5,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8N414,HPA,1
PGLS,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O95336,HPA,1
PGR,GO:0005654,nucleoplasm,IEA;TAS,ECO:0000256;ECO:0000304,GO_REF:0000117;Reactome:R-HSA-1254392;Reactome:R-HSA-376419;Reactome:R-HSA-382096;Reactome:R-HSA-4341073;Reactome:R-HSA-5618080;Reactome:R-HSA-5618093;Reactome:R-HSA-9038161;Reactome:R-HSA-9038163,P06401,Reactome;UniProt,9
PGRMC2,GO:0005635;GO:0005654,nuclear envelope;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:25468996;PMID:27754849;PMID:28111073;Reactome:R-HSA-9707606;Reactome:R-HSA-9707683;Reactome:R-HSA-9707856,O15173,BHF-UCL;Reactome;UniProt,8
PHACTR3,GO:0005654;GO:0016363,nuclear matrix;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052,Q96KR7,HPA;UniProt,2
PHAX,GO:0005654;GO:0015030,Cajal body;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;Reactome:R-HSA-191825;Reactome:R-HSA-6814555;Reactome:R-HSA-6814885,Q9H814,HPA;Reactome;UniProt,6
PHB1,GO:0005654,nucleoplasm,IDA,ECO:0000314,PMID:12466959,P35232,UniProt,1
PHB2,GO:0016363,nuclear matrix,IDA,ECO:0000314,PMID:21328542,Q99623,UniProt,1
PHC1,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IDA;IEA;TAS,ECO:0000265;ECO:0000304;ECO:0000314,GO_REF:0000052;GO_REF:0000107;Reactome:R-HSA-3108203;Reactome:R-HSA-3108209;Reactome:R-HSA-3229089;Reactome:R-HSA-3229102;Reactome:R-HSA-3927824;Reactome:R-HSA-4551655;Reactome:R-HSA-4551727;Reactome:R-HSA-4570463;Reactome:R-HSA-4570499;Reactome:R-HSA-8954082,P78364,Ensembl;HPA;Reactome,12
PHC2,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-3108203;Reactome:R-HSA-3108209;Reactome:R-HSA-3229089;Reactome:R-HSA-3229102;Reactome:R-HSA-3927824;Reactome:R-HSA-4551655;Reactome:R-HSA-4551727;Reactome:R-HSA-4570463;Reactome:R-HSA-4570499,Q8IXK0,HPA;Reactome,10
PHC3,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-3108203;Reactome:R-HSA-3108209;Reactome:R-HSA-3229089;Reactome:R-HSA-3229102;Reactome:R-HSA-3927824;Reactome:R-HSA-4551655;Reactome:R-HSA-4551727;Reactome:R-HSA-4570463;Reactome:R-HSA-4570499;Reactome:R-HSA-8954082,Q8NDX5,HPA;Reactome,11
PHF1,GO:0005654;GO:0006974;GO:0035098;GO:0140861,DNA damage response;DNA repair-dependent chromatin remodeling;ESC/E(Z) complex;nucleoplasm,IDA;IEA;NAS;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0005547;ECO:0007322,GO_REF:0000043;GO_REF:0000052;GO_REF:0000117;PMID:23142980;PMID:23273982;PMID:35800061;Reactome:R-HSA-212252;Reactome:R-HSA-212263,O43189,ComplexPortal;HPA;Reactome;UniProt,8
PHF10,GO:0005654;GO:0016363,nuclear matrix;nucleoplasm,IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0005547,GO_REF:0000052;PMID:9128241;Reactome:R-HSA-9932843;Reactome:R-HSA-9933237;Reactome:R-HSA-9934021;Reactome:R-HSA-9934022;Reactome:R-HSA-9934024,Q8WUB8,ComplexPortal;HPA;Reactome,7
PHF11,GO:0005654;GO:0031965,nuclear membrane;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9UIL8,HPA,2
PHF12,GO:0005654;GO:0070822,nucleoplasm;Sin3-type complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;PMID:22048773,Q96QT6,GO_Central;HPA;MGI,3
PHF13,GO:0005654;GO:0006974,DNA damage response;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:23034801,Q86YI8,UniProt,2
PHF19,GO:0005654;GO:0035098,ESC/E(Z) complex;nucleoplasm,IDA;IEA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000501;ECO:0005547,GO_REF:0000120;PMID:23104054;PMID:35800061;Reactome:R-HSA-212252;Reactome:R-HSA-212263,Q5T6S3,ComplexPortal;Reactome;UniProt,5
PHF2,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0000501,GO_REF:0000052;GO_REF:0000120;PMID:20129925;Reactome:R-HSA-4724284;Reactome:R-HSA-5661115,O75151,HPA;Reactome;UniProt,5
PHF20,GO:0005654;GO:0031965;GO:0071339,MLL1 complex;nuclear membrane;nucleoplasm,IBA;IDA;IEA;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;GO_REF:0000117;PMID:15960975;Reactome:R-HSA-3222259;Reactome:R-HSA-3321805;Reactome:R-HSA-6805785;Reactome:R-HSA-9828175,Q9BVI0,GO_Central;HPA;Reactome;UniProt,9
PHF20L1,GO:0005654,nucleoplasm,IEA;TAS,ECO:0000256;ECO:0000304,GO_REF:0000117;Reactome:R-HSA-9828175,A8MW92,Reactome;UniProt,2
PHF21A,GO:0000118;GO:0005654,histone deacetylase complex;nucleoplasm,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:15325272;Reactome:R-HSA-3769447;Reactome:R-HSA-9679787;Reactome:R-HSA-996727,Q96BD5,GO_Central;MGI;Reactome,5
PHF23,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9BUL5,HPA,1
PHF5A,GO:0005654;GO:0016363;GO:0016607,nuclear matrix;nuclear speck;nucleoplasm,IDA;IEA;ISS;TAS,ECO:0000250;ECO:0000265;ECO:0000304;ECO:0000314;ECO:0000501,GO_REF:0000024;GO_REF:0000052;GO_REF:0000107;GO_REF:0000120;Reactome:R-HSA-9770129;Reactome:R-HSA-9770131;Reactome:R-HSA-9770132;Reactome:R-HSA-9770141;Reactome:R-HSA-9770142;Reactome:R-HSA-9770145;Reactome:R-HSA-9770236;Reactome:R-HSA-9770847;Reactome:R-HSA-9772351;Reactome:R-HSA-9794542,Q7RTV0,Ensembl;HPA;Reactome;UniProt,14
PHF6,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:22720776,Q8IWS0,HPA;UniProt,5
PHF7,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9BWX1,HPA,2
PHF8,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0000501,GO_REF:0000052;GO_REF:0000120;PMID:20208542;Reactome:R-HSA-2172678;Reactome:R-HSA-2245218;Reactome:R-HSA-2301205;Reactome:R-HSA-4724284;Reactome:R-HSA-5423117;Reactome:R-HSA-5661115,Q9UPP1,HPA;Reactome;UniProt,9
PHLDA1,GO:0005730,nucleolus,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052,Q8WV24,HPA;UniProt,2
PHLDA3,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:19203586,Q9Y5J5,GO_Central;UniProt,2
PHOX2A,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O14813,HPA,1
PHOX2B,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q99453,HPA,1
PHYHIP,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q92561,HPA,1
PIAS1,GO:0005654;GO:0006974;GO:0016605;GO:0016607;GO:0034399,DNA damage response;nuclear periphery;nuclear speck;nucleoplasm;PML body,IDA;IEA;ISS;TAS,ECO:0000250;ECO:0000265;ECO:0000304;ECO:0000314;ECO:0000501;ECO:0007322,GO_REF:0000024;GO_REF:0000044;GO_REF:0000107;GO_REF:0000120;PMID:36050397;Reactome:R-HSA-2997616;Reactome:R-HSA-2997709;Reactome:R-HSA-3000434;Reactome:R-HSA-3247493;Reactome:R-HSA-3465545;Reactome:R-HSA-3900194;Reactome:R-HSA-3968414;Reactome:R-HSA-4085347;Reactome:R-HSA-4085372;Reactome:R-HSA-4086036;Reactome:R-HSA-4090281;Reactome:R-HSA-4090288;Reactome:R-HSA-4090390;Reactome:R-HSA-4090408;Reactome:R-HSA-4341016;Reactome:R-HSA-4546385;Reactome:R-HSA-4546386;Reactome:R-HSA-4568848;Reactome:R-HSA-4615839;Reactome:R-HSA-4615900;Reactome:R-HSA-4615905;Reactome:R-HSA-4719424;Reactome:R-HSA-4719448;Reactome:R-HSA-4755494;Reactome:R-HSA-5228521;Reactome:R-HSA-6804468;Reactome:R-HSA-6804485;Reactome:R-HSA-877281,O75925,Ensembl;Reactome;UniProt,35
PIAS2,GO:0005654;GO:0016605;GO:0016607,nuclear speck;nucleoplasm;PML body,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:22406621;Reactome:R-HSA-3000434;Reactome:R-HSA-4085331;Reactome:R-HSA-4090281;Reactome:R-HSA-4090390;Reactome:R-HSA-4568848;Reactome:R-HSA-4615873;Reactome:R-HSA-4719413;Reactome:R-HSA-4719423;Reactome:R-HSA-4719436;Reactome:R-HSA-4719447;Reactome:R-HSA-4755494,O75928,HPA;Reactome;UniProt,15
PIAS3,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;Reactome:R-HSA-3232162;Reactome:R-HSA-3465545;Reactome:R-HSA-4086036;Reactome:R-HSA-4090288;Reactome:R-HSA-4090408;Reactome:R-HSA-4341073;Reactome:R-HSA-4546385;Reactome:R-HSA-4546386;Reactome:R-HSA-4655355;Reactome:R-HSA-4719413;Reactome:R-HSA-4719436;Reactome:R-HSA-4755536,Q9Y6X2,HPA;Reactome;UniProt,14
PIAS4,GO:0005654;GO:0006302;GO:0016363;GO:0016605,double-strand break repair;nuclear matrix;nucleoplasm;PML body,IDA;IEA;TAS,ECO:0000265;ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;GO_REF:0000107;Reactome:R-HSA-2997616;Reactome:R-HSA-2997709;Reactome:R-HSA-2997723;Reactome:R-HSA-3465545;Reactome:R-HSA-3968362;Reactome:R-HSA-4341070;Reactome:R-HSA-4546387;Reactome:R-HSA-4551604;Reactome:R-HSA-4551661;Reactome:R-HSA-4551721;Reactome:R-HSA-4551724;Reactome:R-HSA-4551768;Reactome:R-HSA-4641350;Reactome:R-HSA-4719413;Reactome:R-HSA-4719436;Reactome:R-HSA-4755411;Reactome:R-HSA-5228521;Reactome:R-HSA-5682586;Reactome:R-HSA-5682598;Reactome:R-HSA-5682607;Reactome:R-HSA-5682629;Reactome:R-HSA-5682858;Reactome:R-HSA-5682863;Reactome:R-HSA-5683077;Reactome:R-HSA-5683384;Reactome:R-HSA-5683385;Reactome:R-HSA-5683405;Reactome:R-HSA-5683425;Reactome:R-HSA-5683735;Reactome:R-HSA-5683801;Reactome:R-HSA-5684052;Reactome:R-HSA-5684071;Reactome:R-HSA-5686685;Reactome:R-HSA-5686704;Reactome:R-HSA-5686900;Reactome:R-HSA-5693551;Reactome:R-HSA-5693566;Reactome:R-HSA-5693599;Reactome:R-HSA-5693606;Reactome:R-HSA-69891,Q8N2W9,Ensembl;HPA;Reactome;UniProt,44
