gene_id,symbol,all_symbols,go_ids,go_names
5425,POLD2,POLD2,GO:0006281;GO:0006974;GO:0042276;GO:0043625,delta DNA polymerase complex;DNA damage response;DNA repair;error-prone translesion synthesis
5426,POLE,POLE,GO:0000731;GO:0006281;GO:0006287;GO:0006297;GO:0006974;GO:0008622;GO:0045004,"base-excision repair, gap-filling;DNA damage response;DNA repair;DNA replication proofreading;DNA synthesis involved in DNA repair;epsilon DNA polymerase complex;nucleotide-excision repair, DNA gap filling"
5427,POLE2,POLE2,GO:0006281;GO:0008622;GO:0042276,DNA repair;epsilon DNA polymerase complex;error-prone translesion synthesis
5428,POLG,POLG,GO:0006284;GO:0006287;GO:0045004,"base-excision repair;base-excision repair, gap-filling;DNA replication proofreading"
5429,POLH,POLH,GO:0000731;GO:0006281;GO:0006290;GO:0006301;GO:0006974;GO:0019985;GO:0042276;GO:0070987,DNA damage response;DNA damage tolerance;DNA repair;DNA synthesis involved in DNA repair;error-free translesion synthesis;error-prone translesion synthesis;pyrimidine dimer repair;translesion synthesis
5430,POLR2A,POLR2A,GO:0005665,"RNA polymerase II, core complex"
5431,POLR2B,POLR2B,GO:0005665,"RNA polymerase II, core complex"
5432,POLR2C,POLR2C,GO:0005665,"RNA polymerase II, core complex"
5433,POLR2D,POLR2D,GO:0005665,"RNA polymerase II, core complex"
5434,POLR2E,POLR2E,GO:0005665;GO:0005666;GO:0005736,"RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex"
5435,POLR2F,POLR2F,GO:0005665;GO:0005666;GO:0005736,"RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex"
5436,POLR2G,POLR2G,GO:0005665,"RNA polymerase II, core complex"
5437,POLR2H,POLR2H,GO:0005665;GO:0005666;GO:0005736,"RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex"
5438,POLR2I,POLR2I,GO:0005665;GO:0006283,"RNA polymerase II, core complex;transcription-coupled nucleotide-excision repair"
54386,TERF2IP,TERF2IP,GO:0000228;GO:0000783;GO:0031848;GO:0070187,nuclear chromosome;nuclear telomere cap complex;protection from non-homologous end joining at telomere;shelterin complex
5439,POLR2J,POLR2J,GO:0005665,"RNA polymerase II, core complex"
5440,POLR2K,POLR2K,GO:0005665;GO:0005666;GO:0005736,"RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex"
5441,POLR2L,POLR2L,GO:0005665;GO:0005666;GO:0005736,"RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex"
54433,GAR1,GAR1,GO:0005697;GO:0031429;GO:0072589;GO:0090661,box H/ACA scaRNP complex;box H/ACA snoRNP complex;box H/ACA telomerase RNP complex;telomerase holoenzyme complex
54457,TAF7L,TAF7L,GO:0005669,transcription factor TFIID complex
54465,ETAA1,ETAA1,GO:0006281;GO:0006974;GO:0043596,DNA damage response;DNA repair;nuclear replication fork
54487,DGCR8,DGCR8,GO:0006974;GO:0070877,DNA damage response;microprocessor complex
545,ATR,ATR,GO:0000077;GO:0006281;GO:0006302;GO:0006974;GO:0036297;GO:0070310,ATR-ATRIP complex;DNA damage checkpoint signaling;DNA damage response;DNA repair;double-strand break repair;interstrand cross-link repair
5450,POU2AF1,POU2AF1,GO:0090575,RNA polymerase II transcription regulator complex
54502,RBM47,RBM47,GO:0030895,apolipoprotein B mRNA editing enzyme complex
5451,POU2F1,POU2F1,GO:0090575,RNA polymerase II transcription regulator complex
54512,EXOSC4,EXOSC4,GO:0000176;GO:0101019,nuclear exosome (RNase complex);nucleolar exosome (RNase complex)
54531,MIER2,MIER2,GO:0000118,histone deacetylase complex
54537,SHLD2,SHLD2,GO:0006281;GO:0006974;GO:0043247,DNA damage response;DNA repair;telomere maintenance in response to DNA damage
54541,DDIT4,DDIT4,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
54552,GNL3L,GNL3L,GO:0005697,telomerase holoenzyme complex
54554,WDR5B,WDR5B,GO:0048188,Set1C/COMPASS complex
54556,ING3,ING3,GO:0000812,Swr1 complex
5457,POU4F1,POU4F1,GO:0090575,RNA polymerase II transcription regulator complex
54584,GNB1L,GNB1L,GO:0000077;GO:0006974,DNA damage checkpoint signaling;DNA damage response
546,ATRX,ATRX,GO:0000228;GO:0006281;GO:0006974;GO:0030330,"DNA damage response;DNA damage response, signal transduction by p53 class mediator;DNA repair;nuclear chromosome"
54617,INO80,INO80,GO:0000724;GO:0006281;GO:0006302;GO:0006974;GO:0031011;GO:0070914,DNA damage response;DNA repair;double-strand break repair;double-strand break repair via homologous recombination;Ino80 complex;UV-damage excision repair
54623,PAF1,PAF1,GO:0016593,Cdc73/Paf1 complex
5465,PPARA,PPARA,GO:0090575,RNA polymerase II transcription regulator complex
54658,UGT1A1,UGT1A1,GO:0006974,DNA damage response
54663,WDR74,WDR74,GO:0000176,nuclear exosome (RNase complex)
5467,PPARD,PPARD,GO:0090575,RNA polymerase II transcription regulator complex
5468,PPARG,PPARG,GO:0090575,RNA polymerase II transcription regulator complex
5469,MED1,MED1,GO:0016592;GO:0070847,core mediator complex;mediator complex
54726,OTUD4,OTUD4,GO:0006307,DNA alkylation repair
54737,MPHOSPH8,MPHOSPH8,GO:0140283;GO:0140286,HUSH complex;HUSH2 complex
54778,RNF111,RNF111,GO:0006281;GO:0006974;GO:0070911,DNA damage response;DNA repair;global genome nucleotide-excision repair
54780,NSMCE4A,NSMCE4A,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination
54797,MED18,MED18,GO:0016592;GO:0070847,core mediator complex;mediator complex
54799,MBTD1,MBTD1,GO:0000724,double-strand break repair via homologous recombination
54815,GATAD2A,GATAD2A,GO:0016581,NuRD complex
54821,ERCC6L,ERCC6L,GO:0006281,DNA repair
54830,NUP62CL,NUP62CL,GO:0005643;GO:0017056,nuclear pore;structural constituent of nuclear pore
54840,APTX,APTX,GO:0000012;GO:0006281;GO:0006974;GO:0070421,DNA damage response;DNA ligase III-XRCC1 complex;DNA repair;single strand break repair
548593,SLX1A,SLX1A,GO:0000228;GO:0000724;GO:0006281;GO:0006974;GO:0010792;GO:0033557,DNA damage response;DNA double-strand break processing involved in repair via single-strand annealing;DNA repair;double-strand break repair via homologous recombination;nuclear chromosome;Slx1-Slx4 complex
548644,POLR2J3,POLR2J3,GO:0005665,"RNA polymerase II, core complex"
54880,BCOR,BCOR,GO:0035102;GO:0140261,BCOR complex;PRC1 complex
54881,TEX10,TEX10,GO:0071339,MLL1 complex
54883,CWC25,CWC25,GO:0005681;GO:0005684;GO:0071006,spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type spliceosomal complex
54891,INO80D,INO80D,GO:0006281;GO:0006974;GO:0031011,DNA damage response;DNA repair;Ino80 complex
54892,NCAPG2,NCAPG2,GO:0000794,condensed nuclear chromosome
54906,TASOR2,TASOR2,GO:0140286,HUSH2 complex
54913,RPP25,RPP25,GO:0005655,nucleolar ribonuclease P complex
54921,CHTF8,CHTF8,GO:0031390,Ctf18 RFC-like complex
54936,ADPRS,ADPRS,GO:0006281;GO:0006287;GO:0006974,"base-excision repair, gap-filling;DNA damage response;DNA repair"
54957,TXNL4B,TXNL4B,GO:0005681;GO:0005682;GO:0046540;GO:0071009;GO:0071016,spliceosomal complex;U12-type precatalytic spliceosome;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac x U5 tri-snRNP complex;U5 snRNP
54962,TIPIN,TIPIN,GO:0000077;GO:0006974;GO:0031298;GO:0031573;GO:0043596,DNA damage checkpoint signaling;DNA damage response;mitotic intra-S DNA damage checkpoint signaling;nuclear replication fork;replication fork protection complex
54969,HPF1,HPF1,GO:0006281;GO:0006302;GO:0006974;GO:0140861,DNA damage response;DNA repair;DNA repair-dependent chromatin remodeling;double-strand break repair
54973,INTS11,INTS11,GO:0032039;GO:0160232,INTAC complex;integrator complex
54984,PINX1,PINX1,GO:0000228,nuclear chromosome
5499,PPP1CA,PPP1CA,GO:0043247,telomere maintenance in response to DNA damage
55010,PARPBP,PARPBP,GO:0006281;GO:0006974,DNA damage response;DNA repair
55015,PRPF39,PRPF39,GO:0000243;GO:0005685;GO:0071004,commitment complex;U1 snRNP;U2-type prespliceosome
55031,USP47,USP47,GO:0006281;GO:0006284;GO:0006974,base-excision repair;DNA damage response;DNA repair
55051,NRDE2,NRDE2,GO:0006974,DNA damage response
55075,UACA,UACA,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
55090,MED9,MED9,GO:0016592;GO:0070847,core mediator complex;mediator complex
55094,GPATCH1,GPATCH1,GO:0071013,catalytic step 2 spliceosome
55100,WDR70,WDR70,GO:0005681;GO:0071006,spliceosomal complex;U2-type catalytic step 1 spliceosome
5511,PPP1R8,PPP1R8,GO:0005681,spliceosomal complex
55110,MAGOHB,MAGOHB,GO:0005681;GO:0035145;GO:0071005;GO:0071006;GO:0071013;GO:1990501,catalytic step 2 spliceosome;exon-exon junction complex;exon-exon junction subcomplex mago-y14;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome
55119,PRPF38B,PRPF38B,GO:0005681;GO:0071011,precatalytic spliceosome;spliceosomal complex
55120,FANCL,FANCL,GO:0006281;GO:0006974;GO:0036297;GO:0043240,DNA damage response;DNA repair;Fanconi anaemia nuclear complex;interstrand cross-link repair
55127,HEATR1,HEATR1,GO:0032040;GO:0034455,small-subunit processome;t-UTP complex
55131,RBM28,RBM28,GO:0005681,spliceosomal complex
55135,WRAP53,WRAP53,GO:0005697;GO:0006281;GO:0006974,DNA damage response;DNA repair;telomerase holoenzyme complex
5515,PPP2CA,PPP2CA,GO:0032039;GO:0160232,INTAC complex;integrator complex
55159,RFWD3,RFWD3,GO:0000724;GO:0006281;GO:0006974;GO:0031571;GO:0036297,DNA damage response;DNA repair;double-strand break repair via homologous recombination;interstrand cross-link repair;mitotic G1 DNA damage checkpoint signaling
55167,MSL2,MSL2,GO:0006974,DNA damage response
55170,PRMT6,PRMT6,GO:0006281;GO:0006284;GO:0006974,base-excision repair;DNA damage response;DNA repair
55174,INTS10,INTS10,GO:0032039;GO:0160232,INTAC complex;integrator complex
5518,PPP2R1A,PPP2R1A,GO:0032039;GO:0160232,INTAC complex;integrator complex
55183,RIF1,RIF1,GO:0006281;GO:0006974;GO:0043247,DNA damage response;DNA repair;telomere maintenance in response to DNA damage
55192,DNAJC17,DNAJC17,GO:0005681,spliceosomal complex
55193,PBRM1,PBRM1,GO:0000228;GO:0016514;GO:0016586,nuclear chromosome;RSC-type complex;SWI/SNF complex
55209,SETD5,SETD5,GO:0034967;GO:0070210,Rpd3L-Expanded complex;Set3 complex
55210,ATAD3A,ATAD3A,GO:0006974,DNA damage response
55215,FANCI,FANCI,GO:0006281;GO:0006974;GO:0036297,DNA damage response;DNA repair;interstrand cross-link repair
55218,EXD2,EXD2,GO:0000724;GO:0000729;GO:0006281;GO:0006302;GO:0006974,DNA damage response;DNA double-strand break processing;DNA repair;double-strand break repair;double-strand break repair via homologous recombination
55226,NAT10,NAT10,GO:0005697;GO:0032040,small-subunit processome;telomerase holoenzyme complex
55234,SMU1,SMU1,GO:0071005;GO:0071011,precatalytic spliceosome;U2-type precatalytic spliceosome
55236,UBA6,UBA6,GO:0006974,DNA damage response
55247,NEIL3,NEIL3,GO:0000012;GO:0006281;GO:0006284;GO:0006285;GO:0006974;GO:0036297;GO:0045007,"base-excision repair;base-excision repair, AP site formation;depurination;DNA damage response;DNA repair;interstrand cross-link repair;single strand break repair"
55249,YY1AP1,YY1AP1,GO:0031011,Ino80 complex
55250,ELP2,ELP2,GO:0008023,transcription elongation factor complex
55252,ASXL2,ASXL2,GO:0035517,PR-DUB complex
55269,PSPC1,PSPC1,GO:0090575,RNA polymerase II transcription regulator complex
55272,IMP3,IMP3,GO:0032040;GO:0034457,Mpp10 complex;small-subunit processome
55274,PHF10,PHF10,GO:0016514;GO:0016586;GO:0071564,npBAF complex;RSC-type complex;SWI/SNF complex
55280,CWF19L1,CWF19L1,GO:0071014,post-mRNA release spliceosomal complex
55284,UBE2W,UBE2W,GO:0006281;GO:0006974,DNA damage response;DNA repair
55285,RBM41,RBM41,GO:0005689,U12-type spliceosomal complex
55294,FBXW7,FBXW7,GO:0006281;GO:0006974,DNA damage response;DNA repair
5531,PPP4C,PPP4C,GO:0000724,double-strand break repair via homologous recombination
55317,AP5S1,AP5S1,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination
55320,MIS18BP1,MIS18BP1,GO:0098654,CENP-A recruiting complex
55339,WDR33,WDR33,GO:0005847;GO:0006301,DNA damage tolerance;mRNA cleavage and polyadenylation specificity factor complex
55345,ZGRF1,ZGRF1,GO:0000725;GO:0006281;GO:0006302;GO:0006974,DNA damage response;DNA repair;double-strand break repair;recombinational repair
5536,PPP5C,PPP5C,GO:0006281;GO:0006302;GO:0006974,DNA damage response;DNA repair;double-strand break repair
55367,PIDD1,PIDD1,GO:0006974;GO:0030330,"DNA damage response;DNA damage response, signal transduction by p53 class mediator"
55388,MCM10,MCM10,GO:0006974;GO:0043596,DNA damage response;nuclear replication fork
55421,NCBP3,NCBP3,GO:0000346,transcription export complex
55505,NOP10,NOP10,GO:0005697;GO:0031429;GO:0072589;GO:0090661,box H/ACA scaRNP complex;box H/ACA snoRNP complex;box H/ACA telomerase RNP complex;telomerase holoenzyme complex
55506,MACROH2A2,MACROH2A2,GO:0001740,Barr body
55509,BATF3,BATF3,GO:0090575,RNA polymerase II transcription regulator complex
55511,SAGE1,SAGE1,GO:0032039,integrator complex
5557,PRIM1,PRIM1,GO:0005658,alpha DNA polymerase:primase complex
5558,PRIM2,PRIM2,GO:0005658,alpha DNA polymerase:primase complex
55588,MED29,MED29,GO:0016592;GO:0070847,core mediator complex;mediator complex
55596,ZCCHC8,ZCCHC8,GO:0005681;GO:0031499;GO:0062141;GO:0071013,catalytic step 2 spliceosome;nuclear exosome targeting complex;spliceosomal complex;TRAMP complex
55599,RNPC3,RNPC3,GO:0005681;GO:0005689;GO:0034693,spliceosomal complex;U11/U12 snRNP;U12-type spliceosomal complex
55602,CDKN2AIP,CDKN2AIP,GO:0006974,DNA damage response
55611,OTUB1,OTUB1,GO:0006281;GO:0006974,DNA damage response;DNA repair
55651,NHP2,NHP2,GO:0005697;GO:0031429;GO:0072589;GO:0090661,box H/ACA scaRNP complex;box H/ACA snoRNP complex;box H/ACA telomerase RNP complex;telomerase holoenzyme complex
55656,INTS8,INTS8,GO:0032039;GO:0160232,INTAC complex;integrator complex
55660,PRPF40A,PRPF40A,GO:0005685;GO:0071004,U1 snRNP;U2-type prespliceosome
55671,PPP4R3A,PPP4R3A,GO:0006974,DNA damage response
55692,LUC7L,LUC7L,GO:0005685;GO:0071004,U1 snRNP;U2-type prespliceosome
55693,KDM4D,KDM4D,GO:0000724;GO:0006974,DNA damage response;double-strand break repair via homologous recombination
55696,RBM22,RBM22,GO:0005681;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071020,catalytic step 2 spliceosome;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
55702,YJU2,YJU2,GO:0005681;GO:0071006,spliceosomal complex;U2-type catalytic step 1 spliceosome
55703,POLR3B,POLR3B,GO:0005666,RNA polymerase III complex
55706,NDC1,NDC1,GO:0005643;GO:0017056;GO:0070762,nuclear pore;nuclear pore transmembrane ring;structural constituent of nuclear pore
55718,POLR3E,POLR3E,GO:0005666,RNA polymerase III complex
55719,SLF2,SLF2,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination
55726,INTS13,INTS13,GO:0032039;GO:0160232,INTAC complex;integrator complex
55732,FIRRM,FIRRM,GO:0036297,interstrand cross-link repair
55746,NUP133,NUP133,GO:0005643;GO:0017056;GO:0031080,nuclear pore;nuclear pore outer ring;structural constituent of nuclear pore
55756,INTS9,INTS9,GO:0032039;GO:0160232,INTAC complex;integrator complex
55758,RCOR3,RCOR3,GO:0000118,histone deacetylase complex
55759,WDR12,WDR12,GO:0070545,PeBoW complex
55760,DHX32,DHX32,GO:0005681,spliceosomal complex
55775,TDP1,TDP1,GO:0000012;GO:0006281;GO:0006302;GO:0006974;GO:0070421,DNA damage response;DNA ligase III-XRCC1 complex;DNA repair;double-strand break repair;single strand break repair
55791,LRIF1,LRIF1,GO:0001740,Barr body
55795,PCID2,PCID2,GO:0005643;GO:0044615;GO:0070390,nuclear pore;nuclear pore nuclear basket;transcription export complex 2
5580,PRKCD,PRKCD,GO:0006974,DNA damage response
55806,HR,HR,GO:0000118,histone deacetylase complex
55809,TRERF1,TRERF1,GO:0000118,histone deacetylase complex
55813,UTP6,UTP6,GO:0032040;GO:0034388,Pwp2p-containing subcomplex of 90S preribosome;small-subunit processome
55818,KDM3A,KDM3A,GO:0000118,histone deacetylase complex
55840,EAF2,EAF2,GO:0008023;GO:0032783,super elongation complex;transcription elongation factor complex
55869,HDAC8,HDAC8,GO:0000118;GO:0000228,histone deacetylase complex;nuclear chromosome
55904,KMT2E,KMT2E,GO:0034967;GO:0070210,Rpd3L-Expanded complex;Set3 complex
5591,PRKDC,PRKDC,GO:0005958;GO:0006281;GO:0006302;GO:0006303;GO:0006974;GO:0008630;GO:0031571;GO:0032040;GO:0070418;GO:0097681,DNA damage response;DNA repair;DNA-dependent protein kinase complex;DNA-dependent protein kinase-DNA ligase 4 complex;double-strand break repair;double-strand break repair via alternative nonhomologous end joining;double-strand break repair via nonhomologous end joining;intrinsic apoptotic signaling pathway in response to DNA damage;mitotic G1 DNA damage checkpoint signaling;small-subunit processome
55916,NXT2,NXT2,GO:0042272;GO:0044613,nuclear pore central transport channel;nuclear RNA export factor complex
55929,DMAP1,DMAP1,GO:0000812;GO:0006281,DNA repair;Swr1 complex
5594,MAPK1,MAPK1,GO:0006974,DNA damage response
5595,MAPK3,MAPK3,GO:0006974;GO:0042770,DNA damage response;signal transduction in response to DNA damage
55954,ZMAT5,ZMAT5,GO:0005681;GO:0005689;GO:0034693;GO:0071016,spliceosomal complex;U11/U12 snRNP;U12-type precatalytic spliceosome;U12-type spliceosomal complex
55957,LIN37,LIN37,GO:0031523;GO:0070176;GO:0090575,DRM complex;Myb complex;RNA polymerase II transcription regulator complex
55998,NXF5,NXF5,GO:0042272,nuclear RNA export factor complex
56000,NXF3,NXF3,GO:0042272,nuclear RNA export factor complex
56001,NXF2,NXF2,GO:0042272,nuclear RNA export factor complex
5608,MAP2K6,MAP2K6,GO:0042770,signal transduction in response to DNA damage
56154,TEX15,TEX15,GO:0006281;GO:0006974,DNA damage response;DNA repair
56158,TEX12,TEX12,GO:0000711;GO:0000794;GO:0000795;GO:0000801,central element;condensed nuclear chromosome;meiotic DNA repair synthesis;synaptonemal complex
56159,TEX11,TEX11,GO:0000794;GO:0000795;GO:0000801,central element;condensed nuclear chromosome;synaptonemal complex
56160,NSMCE3,NSMCE3,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination
56257,MEPCE,MEPCE,GO:0120259,7SK snRNP
56259,CTNNBL1,CTNNBL1,GO:0005681,spliceosomal complex
56339,METTL3,METTL3,GO:0006974,DNA damage response
5663,PSEN1,PSEN1,GO:0006974,DNA damage response
56647,BCCIP,BCCIP,GO:0006281;GO:0006974;GO:0019908,DNA damage response;DNA repair;nuclear cyclin-dependent protein kinase holoenzyme complex
56655,POLE4,POLE4,GO:0008622,epsilon DNA polymerase complex
56658,TRIM39,TRIM39,GO:0007095,mitotic G2 DNA damage checkpoint signaling
56676,ASCL3,ASCL3,GO:0090575,RNA polymerase II transcription regulator complex
56776,FMN2,FMN2,GO:0006974,DNA damage response
5682,PSMA1,PSMA1,GO:0006281;GO:0006974,DNA damage response;DNA repair
5683,PSMA2,PSMA2,GO:0006281;GO:0006974,DNA damage response;DNA repair
5684,PSMA3,PSMA3,GO:0006281;GO:0006974,DNA damage response;DNA repair
5685,PSMA4,PSMA4,GO:0006281;GO:0006974,DNA damage response;DNA repair
56852,RAD18,RAD18,GO:0006281;GO:0006301;GO:0006974,DNA damage response;DNA damage tolerance;DNA repair
5686,PSMA5,PSMA5,GO:0006281;GO:0006974,DNA damage response;DNA repair
5687,PSMA6,PSMA6,GO:0006281;GO:0006974,DNA damage response;DNA repair
5688,PSMA7,PSMA7,GO:0006281;GO:0006974,DNA damage response;DNA repair
5689,PSMB1,PSMB1,GO:0006281;GO:0006974,DNA damage response;DNA repair
56893,UBQLN4,UBQLN4,GO:0006281;GO:0006974;GO:0031595,DNA damage response;DNA repair;nuclear proteasome complex
56897,WRNIP1,WRNIP1,GO:0000731;GO:0006281;GO:0006974,DNA damage response;DNA repair;DNA synthesis involved in DNA repair
5690,PSMB2,PSMB2,GO:0006281;GO:0006974,DNA damage response;DNA repair
56902,PNO1,PNO1,GO:0032040,small-subunit processome
5691,PSMB3,PSMB3,GO:0006281;GO:0006974,DNA damage response;DNA repair
56915,EXOSC5,EXOSC5,GO:0000176;GO:0101019,nuclear exosome (RNase complex);nucleolar exosome (RNase complex)
56916,SMARCAD1,SMARCAD1,GO:0000729;GO:0006281;GO:0006974;GO:0043596,DNA damage response;DNA double-strand break processing;DNA repair;nuclear replication fork
5692,PSMB4,PSMB4,GO:0006281;GO:0006974,DNA damage response;DNA repair
5693,PSMB5,PSMB5,GO:0006281;GO:0006974,DNA damage response;DNA repair
56938,BMAL2,BMAL2,GO:1990513,CLOCK-BMAL transcription complex
5694,PSMB6,PSMB6,GO:0006281;GO:0006974,DNA damage response;DNA repair
56941,HMCES,HMCES,GO:0006281;GO:0006974;GO:0036297;GO:0097681;GO:0106300,DNA damage response;DNA repair;double-strand break repair via alternative nonhomologous end joining;interstrand cross-link repair;protein-DNA covalent cross-linking repair
56943,ENY2,ENY2,GO:0005643;GO:0033276;GO:0044615;GO:0070390;GO:0071819,DUBm complex;nuclear pore;nuclear pore nuclear basket;transcription export complex 2;transcription factor TFTC complex
56946,EMSY,EMSY,GO:0006281;GO:0006974,DNA damage response;DNA repair
56949,XAB2,XAB2,GO:0005681;GO:0006281;GO:0006283;GO:0006974;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071020,catalytic step 2 spliceosome;DNA damage response;DNA repair;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;transcription-coupled nucleotide-excision repair;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
5695,PSMB7,PSMB7,GO:0006281;GO:0006974,DNA damage response;DNA repair
56970,ATXN7L3,ATXN7L3,GO:0033276;GO:0071819,DUBm complex;transcription factor TFTC complex
56979,PRDM9,PRDM9,GO:1990918,double-strand break repair involved in meiotic recombination
56998,CTNNBIP1,CTNNBIP1,GO:1990711,beta-catenin-ICAT complex
5705,PSMC5,PSMC5,GO:0031595,nuclear proteasome complex
57050,UTP3,UTP3,GO:0032040,small-subunit processome
57097,PARP11,PARP11,GO:0005643,nuclear pore
571,BACH1,BACH1,GO:0006281;GO:0090575,DNA repair;RNA polymerase II transcription regulator complex
57103,TIGAR,TIGAR,GO:0006974,DNA damage response
57109,REXO4,REXO4,GO:0006281,DNA repair
57117,INTS12,INTS12,GO:0032039;GO:0160232,INTAC complex;integrator complex
57122,NUP107,NUP107,GO:0005643;GO:0017056;GO:0031080,nuclear pore;nuclear pore outer ring;structural constituent of nuclear pore
57132,CHMP1B,CHMP1B,GO:0005643,nuclear pore
57162,PELI1,PELI1,GO:0006281;GO:0006974,DNA damage response;DNA repair
57169,ZNFX1,ZNFX1,GO:0031380,nuclear RNA-directed RNA polymerase complex
57187,THOC2,THOC2,GO:0000346;GO:0000347;GO:0000445,THO complex;THO complex part of transcription export complex;transcription export complex
572,BAD,BAD,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
57223,PPP4R3B,PPP4R3B,GO:0006974,DNA damage response
57332,CBX8,CBX8,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex
57418,WDR18,WDR18,GO:0005656,nuclear pre-replicative complex
57459,GATAD2B,GATAD2B,GO:0016581,NuRD complex
57461,ISY1,ISY1,GO:0005681;GO:0071006;GO:0071013;GO:0071014;GO:0071020,catalytic step 2 spliceosome;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome
57492,ARID1B,ARID1B,GO:0016514;GO:0035060;GO:0071564;GO:0071565;GO:0140092,bBAF complex;brahma complex;nBAF complex;npBAF complex;SWI/SNF complex
57504,MTA3,MTA3,GO:0016581,NuRD complex
57508,INTS2,INTS2,GO:0032039;GO:0160232,INTAC complex;integrator complex
57521,RPTOR,RPTOR,GO:0006974,DNA damage response
57551,TAOK1,TAOK1,GO:0006281;GO:0006974;GO:0007095,DNA damage response;DNA repair;mitotic G2 DNA damage checkpoint signaling
57599,WDR48,WDR48,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination
57600,FNIP2,FNIP2,GO:0006974;GO:0008630,DNA damage response;intrinsic apoptotic signaling pathway in response to DNA damage
57634,EP400,EP400,GO:0000812;GO:0006281,DNA repair;Swr1 complex
57646,USP28,USP28,GO:0000077;GO:0006281;GO:0006974;GO:0042771,DNA damage checkpoint signaling;DNA damage response;DNA repair;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
57647,DHX37,DHX37,GO:0032040,small-subunit processome
57649,PHF12,PHF12,GO:0070822,Sin3-type complex
57650,CIP2A,CIP2A,GO:0006974;GO:0141112,broken chromosome clustering;DNA damage response
57654,UVSSA,UVSSA,GO:0006281;GO:0006283;GO:0006974,DNA damage response;DNA repair;transcription-coupled nucleotide-excision repair
57659,ZBTB4,ZBTB4,GO:0006974,DNA damage response
57662,CAMSAP3,CAMSAP3,GO:0031298,replication fork protection complex
57680,CHD8,CHD8,GO:0071339,MLL1 complex
57697,FANCM,FANCM,GO:0006281;GO:0006974;GO:0036297;GO:0043240;GO:0045003;GO:0071821,DNA damage response;DNA repair;double-strand break repair via synthesis-dependent strand annealing;FANCM-MHF complex;Fanconi anaemia nuclear complex;interstrand cross-link repair
57703,CWC22,CWC22,GO:0005681;GO:0071005;GO:0071006;GO:0071007;GO:0071013;GO:0071018;GO:0071020,catalytic step 2 spliceosome;post-spliceosomal complex;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome;U2-type precatalytic spliceosome
57708,MIER1,MIER1,GO:0000118,histone deacetylase complex
57721,METTL14,METTL14,GO:0006974,DNA damage response
57794,SUGP1,SUGP1,GO:0005681,spliceosomal complex
578,BAK1,BAK1,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
57804,POLD4,POLD4,GO:0000731;GO:0006281;GO:0006974;GO:0043625,delta DNA polymerase complex;DNA damage response;DNA repair;DNA synthesis involved in DNA repair
57805,CCAR2,CCAR2,GO:0006974,DNA damage response
5781,PTPN11,PTPN11,GO:0000077,DNA damage checkpoint signaling
57819,LSM2,LSM2,GO:0005681;GO:0005688;GO:0005691;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011;GO:0071013,catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;U2-type precatalytic spliceosome;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U6 snRNP;U6atac snRNP
57820,CCNB1IP1,CCNB1IP1,GO:0000794;GO:0000795,condensed nuclear chromosome;synaptonemal complex
