gene_id,symbol,all_symbols,go_ids,go_names
7514,XPO1,XPO1,GO:0005635;GO:0005654;GO:0005730;GO:0015030;GO:0031965,Cajal body;nuclear envelope;nuclear membrane;nucleolus;nucleoplasm
7515,XRCC1,XRCC1,GO:0000012;GO:0005654;GO:0005730;GO:0006281;GO:0006284;GO:0006302;GO:0006303;GO:0006974;GO:0070421;GO:0070522,base-excision repair;DNA damage response;DNA ligase III-XRCC1 complex;DNA repair;double-strand break repair;double-strand break repair via nonhomologous end joining;ERCC4-ERCC1 complex;nucleolus;nucleoplasm;single strand break repair
7516,XRCC2,XRCC2,GO:0000724;GO:0005654;GO:0006281;GO:0006974;GO:0033063,DNA damage response;DNA repair;double-strand break repair via homologous recombination;nucleoplasm;Rad51B-Rad51C-Rad51D-XRCC2 complex
7517,XRCC3,XRCC3,GO:0000724;GO:0005654;GO:0006281;GO:0006974;GO:0033065;GO:0036297;GO:0043596;GO:0045003,DNA damage response;DNA repair;double-strand break repair via homologous recombination;double-strand break repair via synthesis-dependent strand annealing;interstrand cross-link repair;nuclear replication fork;nucleoplasm;Rad51C-XRCC3 complex
7518,XRCC4,XRCC4,GO:0005654;GO:0005958;GO:0006281;GO:0006284;GO:0006302;GO:0006303;GO:0006974;GO:0032807,base-excision repair;DNA damage response;DNA ligase IV complex;DNA repair;DNA-dependent protein kinase-DNA ligase 4 complex;double-strand break repair;double-strand break repair via nonhomologous end joining;nucleoplasm
7520,XRCC5,XRCC5,GO:0000725;GO:0000783;GO:0005654;GO:0005730;GO:0005958;GO:0006281;GO:0006302;GO:0006303;GO:0006974;GO:0032040;GO:0043564;GO:0070418,DNA damage response;DNA repair;DNA-dependent protein kinase complex;DNA-dependent protein kinase-DNA ligase 4 complex;double-strand break repair;double-strand break repair via nonhomologous end joining;Ku70:Ku80 complex;nuclear telomere cap complex;nucleolus;nucleoplasm;recombinational repair;small-subunit processome
7528,YY1,YY1,GO:0000724;GO:0001650;GO:0005654;GO:0005677;GO:0006281;GO:0006974;GO:0016363;GO:0016604;GO:0031011;GO:0031519,chromatin silencing complex;DNA damage response;DNA repair;double-strand break repair via homologous recombination;fibrillar center;Ino80 complex;nuclear body;nuclear matrix;nucleoplasm;PcG protein complex
7534,YWHAZ,YWHAZ,GO:0005654,nucleoplasm
7536,SF1,SF1,GO:0005654;GO:0005681;GO:0089701,nucleoplasm;spliceosomal complex;U2AF complex
754,PTTG1IP,PTTG1IP,GO:0005654,nucleoplasm
7541,ZBTB14,ZBTB14,GO:0005654;GO:0005730,nucleolus;nucleoplasm
7545,ZIC1,ZIC1,GO:0005654,nucleoplasm
7546,ZIC2,ZIC2,GO:0016604,nuclear body
7547,ZIC3,ZIC3,GO:0005654,nucleoplasm
755,CFAP410,CFAP410,GO:0006974,DNA damage response
7559,ZNF12,ZNF12,GO:0005654,nucleoplasm
7564,ZNF16,ZNF16,GO:0005654;GO:0005730,nucleolus;nucleoplasm
7569,ZNF182,ZNF182,GO:0031981,nuclear lumen
7570,ZNF22,ZNF22,GO:0005654,nucleoplasm
7572,ZNF24,ZNF24,GO:0005654,nucleoplasm
7593,MZF1,MZF1,GO:0005654,nucleoplasm
7596,ZNF45,ZNF45,GO:0005654,nucleoplasm
7597,ZBTB25,ZBTB25,GO:0005654,nucleoplasm
7625,ZNF74,ZNF74,GO:0005654;GO:0031981,nuclear lumen;nucleoplasm
7638,ZNF221,ZNF221,GO:0005654,nucleoplasm
7639,ZNF85,ZNF85,GO:0005654,nucleoplasm
768,CA9,CA9,GO:0005730,nucleolus
7690,ZNF131,ZNF131,GO:0005654,nucleoplasm
7693,ZNF134,ZNF134,GO:0005654,nucleoplasm
7702,ZNF143,ZNF143,GO:0005654,nucleoplasm
7703,PCGF2,PCGF2,GO:0005654;GO:0016604;GO:0031519;GO:0035102,nuclear body;nucleoplasm;PcG protein complex;PRC1 complex
7704,ZBTB16,ZBTB16,GO:0016604;GO:0016605;GO:0016607,nuclear body;nuclear speck;PML body
7705,ZNF146,ZNF146,GO:0005730;GO:0031981,nuclear lumen;nucleolus
7706,TRIM25,TRIM25,GO:0005654,nucleoplasm
7707,ZNF148,ZNF148,GO:0005654,nucleoplasm
7709,ZBTB17,ZBTB17,GO:0005654,nucleoplasm
7711,ZNF155,ZNF155,GO:0005654,nucleoplasm
7716,VEZF1,VEZF1,GO:0005654,nucleoplasm
7726,TRIM26,TRIM26,GO:0005654,nucleoplasm
7727,ZNF174,ZNF174,GO:0001650;GO:0016604,fibrillar center;nuclear body
7728,ZNF175,ZNF175,GO:0005730,nucleolus
7732,RNF112,RNF112,GO:0005654;GO:0016604,nuclear body;nucleoplasm
7737,RNF113A,RNF113A,GO:0005654;GO:0005681;GO:0005684;GO:0006281;GO:0006974;GO:0016607;GO:0071005;GO:0071018,DNA damage response;DNA repair;nuclear speck;nucleoplasm;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex
7738,ZNF184,ZNF184,GO:0005654,nucleoplasm
7741,ZSCAN26,ZSCAN26,GO:0005654;GO:0005730,nucleolus;nucleoplasm
7750,ZMYM2,ZMYM2,GO:0016605,PML body
7756,ZNF207,ZNF207,GO:0005654,nucleoplasm
7764,ZNF217,ZNF217,GO:0000118;GO:0005654;GO:0016607,histone deacetylase complex;nuclear speck;nucleoplasm
7767,ZNF224,ZNF224,GO:0005654;GO:0031965,nuclear membrane;nucleoplasm
7768,ZNF225,ZNF225,GO:0005654,nucleoplasm
7771,ZNF112,ZNF112,GO:0001650;GO:0005654,fibrillar center;nucleoplasm
7775,ZNF232,ZNF232,GO:0005654,nucleoplasm
7779,SLC30A1,SLC30A1,GO:0031965,nuclear membrane
7798,LUZP1,LUZP1,GO:0090537,CERF complex
7799,PRDM2,PRDM2,GO:0005654,nucleoplasm
7818,DAP3,DAP3,GO:0005654,nucleoplasm
7832,BTG2,BTG2,GO:0006281;GO:0006974,DNA damage response;DNA repair
7849,PAX8,PAX8,GO:0005654,nucleoplasm
785,CACNB4,CACNB4,GO:0016607,nuclear speck
7862,BRPF1,BRPF1,GO:0005654,nucleoplasm
7867,MAPKAPK3,MAPKAPK3,GO:0005654,nucleoplasm
7874,USP7,USP7,GO:0005654;GO:0006281;GO:0006283;GO:0006307;GO:0006974;GO:0016604;GO:0016605,DNA alkylation repair;DNA damage response;DNA repair;nuclear body;nucleoplasm;PML body;transcription-coupled nucleotide-excision repair
7884,SLBP,SLBP,GO:0005654;GO:0005730;GO:0071204,histone pre-mRNA 3'end processing complex;nucleolus;nucleoplasm
78986,DUSP26,DUSP26,GO:0005654,nucleoplasm
78994,PRR14,PRR14,GO:0005652;GO:0005654,nuclear lamina;nucleoplasm
78995,HROB,HROB,GO:0000725;GO:0000731;GO:0006281;GO:0006974;GO:0036297,DNA damage response;DNA repair;DNA synthesis involved in DNA repair;interstrand cross-link repair;recombinational repair
78996,CYREN,CYREN,GO:0006281;GO:0006303;GO:0006974,DNA damage response;DNA repair;double-strand break repair via nonhomologous end joining
790,CAD,CAD,GO:0016363,nuclear matrix
79000,AUNIP,AUNIP,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination
79004,CUEDC2,CUEDC2,GO:0005654,nucleoplasm
79005,SCNM1,SCNM1,GO:0005654;GO:0005681;GO:0005689;GO:0016607;GO:0071016;GO:0071018,nuclear speck;nucleoplasm;spliceosomal complex;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex
79009,DDX50,DDX50,GO:0005730,nucleolus
79016,DDA1,DDA1,GO:0005654,nucleoplasm
79019,CENPM,CENPM,GO:0005654,nucleoplasm
79020,C7orf25,C7orf25,GO:0005654,nucleoplasm
79023,NUP37,NUP37,GO:0005635;GO:0005643;GO:0031080,nuclear envelope;nuclear pore;nuclear pore outer ring
79027,ZNF655,ZNF655,GO:0005654;GO:0005730,nucleolus;nucleoplasm
79031,PDCL3,PDCL3,GO:0005654;GO:0097356,nucleoplasm;perinucleolar compartment
79034,INTS15,INTS15,GO:0032039;GO:0160232,INTAC complex;integrator complex
79035,NABP2,NABP2,GO:0000724;GO:0005654;GO:0006281;GO:0006974;GO:0070876,DNA damage response;DNA repair;double-strand break repair via homologous recombination;nucleoplasm;SOSS complex
79039,DDX54,DDX54,GO:0005730,nucleolus
79041,TMEM38A,TMEM38A,GO:0031965,nuclear membrane
79042,TSEN34,TSEN34,GO:0000214;GO:0005654;GO:0005730,nucleolus;nucleoplasm;tRNA-intron endonuclease complex
79048,SECISBP2,SECISBP2,GO:0005654,nucleoplasm
79050,NOC4L,NOC4L,GO:0005654;GO:0005730;GO:0030692;GO:0031965;GO:0032040,Noc4p-Nop14p complex;nuclear membrane;nucleolus;nucleoplasm;small-subunit processome
79058,ASPSCR1,ASPSCR1,GO:0005654,nucleoplasm
79066,METTL16,METTL16,GO:0005654,nucleoplasm
79068,FTO,FTO,GO:0005654;GO:0006307;GO:0016607,DNA alkylation repair;nuclear speck;nucleoplasm
79070,POGLUT2,POGLUT2,GO:0005654,nucleoplasm
79073,TMEM109,TMEM109,GO:0005640;GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;nuclear outer membrane
79074,C2orf49,C2orf49,GO:0005654,nucleoplasm
79075,DSCC1,DSCC1,GO:0005654;GO:0031390,Ctf18 RFC-like complex;nucleoplasm
79077,DCTPP1,DCTPP1,GO:0005654,nucleoplasm
79080,CCDC86,CCDC86,GO:0005654;GO:0005730,nucleolus;nucleoplasm
79084,WDR77,WDR77,GO:0005654,nucleoplasm
79091,METTL22,METTL22,GO:0005654;GO:0005730,nucleolus;nucleoplasm
79101,TAF1D,TAF1D,GO:0005654;GO:0005668,nucleoplasm;RNA polymerase transcription factor SL1 complex
79109,MAPKAP1,MAPKAP1,GO:0005654,nucleoplasm
7913,DEK,DEK,GO:0005654;GO:0005730;GO:0110016,B-WICH complex;nucleolus;nucleoplasm
79142,PHF23,PHF23,GO:0005654,nucleoplasm
79155,TNIP2,TNIP2,GO:0005654,nucleoplasm
79159,NOL12,NOL12,GO:0005730,nucleolus
7916,PRRC2A,PRRC2A,GO:0005654,nucleoplasm
79165,LENG1,LENG1,GO:0005654,nucleoplasm
7917,BAG6,BAG6,GO:0005654;GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;nucleoplasm
79171,RBM42,RBM42,GO:0005654;GO:0005681;GO:0046540;GO:0071011,nucleoplasm;precatalytic spliceosome;spliceosomal complex;U4/U6 x U5 tri-snRNP complex
79172,CENPO,CENPO,GO:0005654;GO:0016604,nuclear body;nucleoplasm
79173,BRME1,BRME1,GO:1990918,double-strand break repair involved in meiotic recombination
79184,BRCC3,BRCC3,GO:0000152;GO:0005654;GO:0006281;GO:0006302;GO:0006974;GO:0007095;GO:0070531;GO:0070552;GO:0140861,BRCA1-A complex;BRISC complex;DNA damage response;DNA repair;DNA repair-dependent chromatin remodeling;double-strand break repair;mitotic G2 DNA damage checkpoint signaling;nuclear ubiquitin ligase complex;nucleoplasm
79188,TMEM43,TMEM43,GO:0005637,nuclear inner membrane
7919,DDX39B,DDX39B,GO:0000346;GO:0005654;GO:0005681;GO:0005687;GO:0005688;GO:0016607,nuclear speck;nucleoplasm;spliceosomal complex;transcription export complex;U4 snRNP;U6 snRNP
79228,THOC6,THOC6,GO:0000346;GO:0000347;GO:0000445;GO:0005654;GO:0016607,nuclear speck;nucleoplasm;THO complex;THO complex part of transcription export complex;transcription export complex
79269,DCAF10,DCAF10,GO:0005654,nucleoplasm
7936,NELFE,NELFE,GO:0005654;GO:0016604;GO:0032021,NELF complex;nuclear body;nucleoplasm
79365,BHLHE41,BHLHE41,GO:0005654,nucleoplasm
79366,HMGN5,HMGN5,GO:0005654,nucleoplasm
79444,BIRC7,BIRC7,GO:0005654,nucleoplasm
79447,PAGR1,PAGR1,GO:0005654;GO:0006281;GO:0006974;GO:0035097;GO:0044666,DNA damage response;DNA repair;histone methyltransferase complex;MLL3/4 complex;nucleoplasm
7957,EPM2A,EPM2A,GO:0005654,nucleoplasm
79576,NKAP,NKAP,GO:0005654;GO:0005681;GO:0071007,nucleoplasm;spliceosomal complex;U2-type catalytic step 2 spliceosome
79577,CDC73,CDC73,GO:0005654;GO:0016593,Cdc73/Paf1 complex;nucleoplasm
79595,SAP130,SAP130,GO:0016607;GO:0070822,nuclear speck;Sin3-type complex
79596,OBI1,OBI1,GO:0005654,nucleoplasm
79603,CERS4,CERS4,GO:0005654,nucleoplasm
79605,PGBD5,PGBD5,GO:0005654,nucleoplasm
79607,FAM118B,FAM118B,GO:0015030,Cajal body
79618,HMBOX1,HMBOX1,GO:0005654;GO:0015030;GO:0016604;GO:0016605,Cajal body;nuclear body;nucleoplasm;PML body
79621,RNASEH2B,RNASEH2B,GO:0005654;GO:0006298,mismatch repair;nucleoplasm
79622,SNRNP25,SNRNP25,GO:0005654;GO:0005681;GO:0005689;GO:0034693;GO:0071016,nucleoplasm;spliceosomal complex;U11/U12 snRNP;U12-type precatalytic spliceosome;U12-type spliceosomal complex
79624,ARMT1,ARMT1,GO:0006974,DNA damage response
79637,ARMC7,ARMC7,GO:0005681;GO:0071018,spliceosomal complex;U12-type catalytic step 2 spliceosome
79639,TMEM53,TMEM53,GO:0005640;GO:0031965,nuclear membrane;nuclear outer membrane
79641,ROGDI,ROGDI,GO:0005635,nuclear envelope
79643,CHMP6,CHMP6,GO:0005635;GO:0005643,nuclear envelope;nuclear pore
79647,AKIRIN1,AKIRIN1,GO:0005654,nucleoplasm
79648,MCPH1,MCPH1,GO:0005654,nucleoplasm
79650,USB1,USB1,GO:0005654,nucleoplasm
79661,NEIL1,NEIL1,GO:0005654;GO:0006281;GO:0006284;GO:0006287;GO:0006974;GO:0045008,"base-excision repair;base-excision repair, gap-filling;depyrimidination;DNA damage response;DNA repair;nucleoplasm"
79664,ICE2,ICE2,GO:0005654;GO:0008023;GO:0015030;GO:0016604;GO:0035363,Cajal body;histone locus body;nuclear body;nucleoplasm;transcription elongation factor complex
79665,DHX40,DHX40,GO:0005681,spliceosomal complex
79668,PARP8,PARP8,GO:0005635,nuclear envelope
79676,OGFOD2,OGFOD2,GO:0005654;GO:0016604,nuclear body;nucleoplasm
79677,SMC6,SMC6,GO:0000724;GO:0005654;GO:0006281;GO:0006974;GO:0016605;GO:0016607;GO:0031981;GO:0035061,DNA damage response;DNA repair;double-strand break repair via homologous recombination;interchromatin granule;nuclear lumen;nuclear speck;nucleoplasm;PML body
79682,CENPU,CENPU,GO:0005654,nucleoplasm
79684,MSANTD2,MSANTD2,GO:0005654;GO:0016604,nuclear body;nucleoplasm
79685,SAP30L,SAP30L,GO:0000118;GO:0001650;GO:0005654;GO:0005730;GO:0070822,fibrillar center;histone deacetylase complex;nucleolus;nucleoplasm;Sin3-type complex
79692,ZNF322,ZNF322,GO:0005654,nucleoplasm
79697,RIOX1,RIOX1,GO:0005654;GO:0005730,nucleolus;nucleoplasm
79706,PRKRIP1,PRKRIP1,GO:0005654;GO:0005681;GO:0005730;GO:0071006;GO:0071007;GO:0071020,nucleolus;nucleoplasm;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
79707,NOL9,NOL9,GO:0005654;GO:0005730,nucleolus;nucleoplasm
79710,MORC4,MORC4,GO:0005654,nucleoplasm
79714,CCDC51,CCDC51,GO:0005654,nucleoplasm
79718,TBL1XR1,TBL1XR1,GO:0000118;GO:0005654,histone deacetylase complex;nucleoplasm
79723,SUV39H2,SUV39H2,GO:0005654,nucleoplasm
79727,LIN28A,LIN28A,GO:0005730,nucleolus
79728,PALB2,PALB2,GO:0000724;GO:0005654;GO:0006281;GO:0006974;GO:0016607,DNA damage response;DNA repair;double-strand break repair via homologous recombination;nuclear speck;nucleoplasm
79733,E2F8,E2F8,GO:0005654;GO:0005730;GO:0090575,nucleolus;nucleoplasm;RNA polymerase II transcription regulator complex
79738,BBS10,BBS10,GO:0006974,DNA damage response
7975,MAFK,MAFK,GO:0005654;GO:0090575,nucleoplasm;RNA polymerase II transcription regulator complex
79753,SNIP1,SNIP1,GO:0005654;GO:0005681;GO:0005686;GO:0070274;GO:0071005;GO:0071006;GO:0071018,nucleoplasm;RES complex;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome
79759,ZNF668,ZNF668,GO:0006281,DNA repair
79760,GEMIN7,GEMIN7,GO:0005654;GO:0016604;GO:0097504,Gemini of Cajal bodies;nuclear body;nucleoplasm
79768,KATNBL1,KATNBL1,GO:0005654;GO:0005730,nucleolus;nucleoplasm
79788,ZNF665,ZNF665,GO:0005730,nucleolus
79789,CLMN,CLMN,GO:0005640;GO:0034993,meiotic nuclear membrane microtubule tethering complex;nuclear outer membrane
7979,SEM1,SEM1,GO:0000724;GO:0005654;GO:0032039;GO:0070390,double-strand break repair via homologous recombination;integrator complex;nucleoplasm;transcription export complex 2
79791,FBXO31,FBXO31,GO:0006974;GO:0031571;GO:0042770,DNA damage response;mitotic G1 DNA damage checkpoint signaling;signal transduction in response to DNA damage
79792,GSDMD,GSDMD,GO:0005654,nucleoplasm
79800,CARF,CARF,GO:0001652,granular component
79807,GSTCD,GSTCD,GO:0005654,nucleoplasm
79811,SLTM,SLTM,GO:0005654;GO:0016604,nuclear body;nucleoplasm
79813,EHMT1,EHMT1,GO:0005654;GO:0016604,nuclear body;nucleoplasm
7982,ST7,ST7,GO:0005654,nucleoplasm
79823,CAMKMT,CAMKMT,GO:0005654;GO:0005730,nucleolus;nucleoplasm
79829,NAA40,NAA40,GO:0005654,nucleoplasm
79833,GEMIN6,GEMIN6,GO:0005654;GO:0016604;GO:0097504,Gemini of Cajal bodies;nuclear body;nucleoplasm
7984,ARHGEF5,ARHGEF5,GO:0005654,nucleoplasm
79840,NHEJ1,NHEJ1,GO:0001650;GO:0005654;GO:0005958;GO:0006281;GO:0006302;GO:0006303;GO:0006974;GO:0032807,DNA damage response;DNA ligase IV complex;DNA repair;DNA-dependent protein kinase-DNA ligase 4 complex;double-strand break repair;double-strand break repair via nonhomologous end joining;fibrillar center;nucleoplasm
79843,FAM124B,FAM124B,GO:0005654,nucleoplasm
79858,NEK11,NEK11,GO:0005654;GO:0005730;GO:0031573,mitotic intra-S DNA damage checkpoint signaling;nucleolus;nucleoplasm
79869,CPSF7,CPSF7,GO:0005654;GO:0005847;GO:0005849,mRNA cleavage and polyadenylation specificity factor complex;mRNA cleavage factor complex;nucleoplasm
79871,RPAP2,RPAP2,GO:0005654;GO:0005730,nucleolus;nucleoplasm
79872,CBLL1,CBLL1,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
79873,NUDT18,NUDT18,GO:0005654,nucleoplasm
7988,ZNF212,ZNF212,GO:0005654,nucleoplasm
79882,ZC3H14,ZC3H14,GO:0016607,nuclear speck
79885,HDAC11,HDAC11,GO:0000118,histone deacetylase complex
79891,ZNF671,ZNF671,GO:0005654,nucleoplasm
79892,MCMBP,MCMBP,GO:0005654,nucleoplasm
79894,ZNF672,ZNF672,GO:0005654,nucleoplasm
79897,RPP21,RPP21,GO:0005654;GO:0005655;GO:0005730,nucleolar ribonuclease P complex;nucleolus;nucleoplasm
79902,NUP85,NUP85,GO:0005635;GO:0005643;GO:0005654;GO:0017056;GO:0031080;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore outer ring;nucleoplasm;structural constituent of nuclear pore
79913,ACTR5,ACTR5,GO:0005654;GO:0006281;GO:0006302;GO:0006974;GO:0031011;GO:0070914,DNA damage response;DNA repair;double-strand break repair;Ino80 complex;nucleoplasm;UV-damage excision repair
79915,ATAD5,ATAD5,GO:0006974;GO:0008630;GO:0042770;GO:0042771,DNA damage response;intrinsic apoptotic signaling pathway in response to DNA damage;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;signal transduction in response to DNA damage
79918,SETD6,SETD6,GO:0005654,nucleoplasm
79923,NANOG,NANOG,GO:0005654;GO:0005730,nucleolus;nucleoplasm
7994,KAT6A,KAT6A,GO:0005654;GO:0005730;GO:0016605;GO:0016607,nuclear speck;nucleolus;nucleoplasm;PML body
79954,NOL10,NOL10,GO:0005730;GO:0032040,nucleolus;small-subunit processome
79960,JADE1,JADE1,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
79961,DENND2D,DENND2D,GO:0005654,nucleoplasm
79968,WDR76,WDR76,GO:0006974,DNA damage response
79977,GRHL2,GRHL2,GO:0005654,nucleoplasm
79980,DSN1,DSN1,GO:0001650;GO:0005654;GO:0016604,fibrillar center;nuclear body;nucleoplasm
79982,DNAJB14,DNAJB14,GO:0031965,nuclear membrane
79991,STN1,STN1,GO:0005654;GO:1990879,CST complex;nucleoplasm
80004,ESRP2,ESRP2,GO:0005654,nucleoplasm
80010,RMI1,RMI1,GO:0000724;GO:0005654;GO:0016604,double-strand break repair via homologous recombination;nuclear body;nucleoplasm
80011,PSME3IP1,PSME3IP1,GO:0005654;GO:0005681;GO:0071006,nucleoplasm;spliceosomal complex;U2-type catalytic step 1 spliceosome
80012,PHC3,PHC3,GO:0005654;GO:0031519;GO:0035102,nucleoplasm;PcG protein complex;PRC1 complex
80013,MINDY3,MINDY3,GO:0005654;GO:0031965,nuclear membrane;nucleoplasm
80067,DCAF17,DCAF17,GO:0005654;GO:0005730,nucleolus;nucleoplasm
80095,ZNF606,ZNF606,GO:0005654,nucleoplasm
801,CALM1,CALM1,GO:0005654,nucleoplasm
80115,BAIAP2L2,BAIAP2L2,GO:0005654,nucleoplasm
80119,PIF1,PIF1,GO:0005654;GO:0006281;GO:0006974,DNA damage response;DNA repair;nucleoplasm
80124,VCPIP1,VCPIP1,GO:0006281;GO:0006974;GO:0106300,DNA damage response;DNA repair;protein-DNA covalent cross-linking repair
8013,NR4A3,NR4A3,GO:0005654,nucleoplasm
80135,RPF1,RPF1,GO:0005730,nucleolus
80139,ZNF703,ZNF703,GO:0016363,nuclear matrix
80145,THOC7,THOC7,GO:0000346;GO:0000347;GO:0000445;GO:0005654;GO:0016607,nuclear speck;nucleoplasm;THO complex;THO complex part of transcription export complex;transcription export complex
80149,ZC3H12A,ZC3H12A,GO:0005654;GO:0006974,DNA damage response;nucleoplasm
80152,CENPT,CENPT,GO:0005654;GO:0016604,nuclear body;nucleoplasm
80155,NAA15,NAA15,GO:0016604,nuclear body
80169,CTC1,CTC1,GO:0005654;GO:0006974;GO:1990879,CST complex;DNA damage response;nucleoplasm
80174,DBF4B,DBF4B,GO:0005654;GO:0031431,Dbf4-dependent protein kinase complex;nucleoplasm
80177,MYCT1,MYCT1,GO:0005654,nucleoplasm
8019,BRD3,BRD3,GO:0005654,nucleoplasm
80196,RNF34,RNF34,GO:0005654;GO:0016604;GO:0016607,nuclear body;nuclear speck;nucleoplasm
80198,MUS81,MUS81,GO:0000727;GO:0001650;GO:0005654;GO:0005730;GO:0006281;GO:0006302;GO:0006974;GO:0031573;GO:0043596,DNA damage response;DNA repair;double-strand break repair;double-strand break repair via break-induced replication;fibrillar center;mitotic intra-S DNA damage checkpoint signaling;nuclear replication fork;nucleolus;nucleoplasm
80204,FBXO11,FBXO11,GO:0005654;GO:0005730,nucleolus;nucleoplasm
80205,CHD9,CHD9,GO:0005654,nucleoplasm
80208,SPG11,SPG11,GO:0005730,nucleolus
8021,NUP214,NUP214,GO:0005635;GO:0005643;GO:0005654;GO:0017056;GO:1990876,cytoplasmic side of nuclear pore;nuclear envelope;nuclear pore;nucleoplasm;structural constituent of nuclear pore
80218,NAA50,NAA50,GO:0005730,nucleolus
80228,ORAI2,ORAI2,GO:0005654,nucleoplasm
80231,TASL,TASL,GO:0005654,nucleoplasm
80232,WDR26,WDR26,GO:0005654,nucleoplasm
80233,FAAP100,FAAP100,GO:0005654;GO:0006281;GO:0006974;GO:0036297;GO:0043240,DNA damage response;DNA repair;Fanconi anaemia nuclear complex;interstrand cross-link repair;nucleoplasm
80237,ELL3,ELL3,GO:0005654;GO:0008023,nucleoplasm;transcription elongation factor complex
80254,CEP63,CEP63,GO:0000077;GO:0006974;GO:0042770,DNA damage checkpoint signaling;DNA damage response;signal transduction in response to DNA damage
80263,TRIM45,TRIM45,GO:0005654,nucleoplasm
80271,ITPKC,ITPKC,GO:0016607,nuclear speck
80279,CDK5RAP3,CDK5RAP3,GO:0005730;GO:0007095,mitotic G2 DNA damage checkpoint signaling;nucleolus
8028,MLLT10,MLLT10,GO:0005654,nucleoplasm
80306,MED28,MED28,GO:0005654;GO:0016592;GO:0070847,core mediator complex;mediator complex;nucleoplasm
8031,NCOA4,NCOA4,GO:0005654,nucleoplasm
80312,TET1,TET1,GO:0005654;GO:0031965;GO:0070822,nuclear membrane;nucleoplasm;Sin3-type complex
80314,EPC1,EPC1,GO:0000724;GO:0005654;GO:0005730;GO:0016604;GO:0031965,double-strand break repair via homologous recombination;nuclear body;nuclear membrane;nucleolus;nucleoplasm
80317,ZKSCAN3,ZKSCAN3,GO:0005654,nucleoplasm
80320,SP6,SP6,GO:0005654,nucleoplasm
80324,PUS1,PUS1,GO:0005654;GO:0005730,nucleolus;nucleoplasm
80335,WDR82,WDR82,GO:0005654;GO:0035097;GO:0048188,histone methyltransferase complex;nucleoplasm;Set1C/COMPASS complex
80343,SEL1L2,SEL1L2,GO:0016607,nuclear speck
80344,DCAF11,DCAF11,GO:0005654,nucleoplasm
80349,SKIC8,SKIC8,GO:0005654;GO:0016593,Cdc73/Paf1 complex;nucleoplasm
80351,TNKS2,TNKS2,GO:0005635,nuclear envelope
8061,FOSL1,FOSL1,GO:0005654;GO:0090575,nucleoplasm;RNA polymerase II transcription regulator complex
80709,AKNA,AKNA,GO:0001650;GO:0005654,fibrillar center;nucleoplasm
80712,ESX1,ESX1,GO:0016607,nuclear speck
80746,TSEN2,TSEN2,GO:0000214;GO:0005654;GO:0005730,nucleolus;nucleoplasm;tRNA-intron endonuclease complex
80758,PRR7,PRR7,GO:0005654,nucleoplasm
80764,THAP7,THAP7,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
80772,CPTP,CPTP,GO:0005640,nuclear outer membrane
80774,LIMD2,LIMD2,GO:0005654,nucleoplasm
80778,ZNF34,ZNF34,GO:0005654,nucleoplasm
80789,INTS5,INTS5,GO:0005654;GO:0031965;GO:0032039;GO:0160232,INTAC complex;integrator complex;nuclear membrane;nucleoplasm
80790,CMIP,CMIP,GO:0005654,nucleoplasm
80816,ASXL3,ASXL3,GO:0035517,PR-DUB complex
80818,ZNF436,ZNF436,GO:0005654,nucleoplasm
80820,EEPD1,EEPD1,GO:0006281,DNA repair
80823,GPRASP3,GPRASP3,GO:0005654,nucleoplasm
80824,DUSP16,DUSP16,GO:0005654,nucleoplasm
80829,ZFP91,ZFP91,GO:0005654;GO:0005730,nucleolus;nucleoplasm
80830,APOL6,APOL6,GO:0005654;GO:0016604,nuclear body;nucleoplasm
8085,KMT2D,KMT2D,GO:0005654;GO:0035097;GO:0044666,histone methyltransferase complex;MLL3/4 complex;nucleoplasm
80853,KDM7A,KDM7A,GO:0005654;GO:0005730,nucleolus;nucleoplasm
80854,SETD7,SETD7,GO:0005654;GO:0005730;GO:0006974,DNA damage response;nucleolus;nucleoplasm
8086,AAAS,AAAS,GO:0005635;GO:0005643;GO:0005654;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore;nucleoplasm
8087,FXR1,FXR1,GO:0005635;GO:0005730,nuclear envelope;nucleolus
8089,YEATS4,YEATS4,GO:0005654;GO:0016363,nuclear matrix;nucleoplasm
8091,HMGA2,HMGA2,GO:0000228;GO:0005654;GO:0005730;GO:0006284,base-excision repair;nuclear chromosome;nucleolus;nucleoplasm
