symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
NUP160,GO:0005635;GO:0005643;GO:0031080,nuclear envelope;nuclear pore;nuclear pore outer ring,IBA;IDA;NAS;TAS,ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:11564755;PMID:11684705;PMID:15146057;PMID:17098863;PMID:17360435;PMID:17363900;PMID:24315095;Reactome:R-HSA-4655355,Q12769,ComplexPortal;GO_Central;Reactome;UniProt,10
NUP188,GO:0005635;GO:0005643;GO:0044611,nuclear envelope;nuclear pore;nuclear pore inner ring,IBA;IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:24315095;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,Q5SRE5,ComplexPortal;GO_Central;Reactome,34
NUP205,GO:0005635;GO:0005643;GO:0031965;GO:0044611,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore inner ring,IBA;IDA;NAS;TAS,ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:12802065;PMID:15229283;PMID:24315095;PMID:9348540;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,Q92621,ComplexPortal;GO_Central;Reactome;UniProt,38
NUP210,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:24315095;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,Q8TEM1,ComplexPortal;GO_Central;Reactome,34
NUP210L,GO:0005643,nuclear pore,IBA,ECO:0000318,GO_REF:0000033,Q5VU65,GO_Central,1
NUP214,GO:0005635;GO:0005643;GO:1990876,cytoplasmic side of nuclear pore;nuclear envelope;nuclear pore,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:24315095;PMID:8108440,P35658,ComplexPortal;GO_Central,4
NUP35,GO:0005635;GO:0005643;GO:0031965;GO:0044613;GO:0044615,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore central transport channel;nuclear pore nuclear basket,IBA;IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;GO_REF:0000052;PMID:24315095;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,C9IYQ7;C9JIY9;C9JWU7;Q8NFH5,ComplexPortal;GO_Central;HPA;Reactome,39
NUP37,GO:0005635;GO:0005643;GO:0031080,nuclear envelope;nuclear pore;nuclear pore outer ring,IBA;IDA;NAS;TAS,ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:15146057;PMID:17360435;PMID:17363900;PMID:24315095;Reactome:R-HSA-4655355,Q8NFH4,ComplexPortal;GO_Central;Reactome;UniProt,7
NUP42,GO:0005635;GO:0005643;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;GO_REF:0000052;PMID:22250199;PMID:24315095,B4DT96;C9JYA1;O15504,ComplexPortal;GO_Central;HPA,7
NUP43,GO:0005635;GO:0005643;GO:0031080,nuclear envelope;nuclear pore;nuclear pore outer ring,IBA;IDA;NAS;TAS,ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:15146057;PMID:17360435;PMID:17363900;PMID:24315095;Reactome:R-HSA-4655355,Q8NFH3,ComplexPortal;GO_Central;Reactome;UniProt,7
NUP50,GO:0005635;GO:0005643;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore,IBA;IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;GO_REF:0000052;PMID:10449902;PMID:12802065;PMID:24315095,A0A0G2JI20;A0A0G2JIF9;B0QY21;B1AHA5;Q9UKX7;X6RKQ2,ComplexPortal;GO_Central;HPA;PINC;UniProt,11
NUP54,GO:0005635;GO:0005643;GO:0044613,nuclear envelope;nuclear pore;nuclear pore central transport channel,IBA;IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:24315095;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,Q7Z3B4,ComplexPortal;GO_Central;Reactome,34
NUP58,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:24315095;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,Q9BVL2,ComplexPortal;GO_Central;Reactome,34
NUP62,GO:0005635;GO:0005643;GO:0031965;GO:0044613,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore central transport channel,IBA;IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;GO_REF:0000052;GO_REF:0000054;PMID:17098863;PMID:1915414;PMID:23777819;PMID:24107630;PMID:24315095;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,M0QX10;M0QX13;M0QX64;M0QXN5;M0QYY0;M0QZL5;M0R1S1;M0R302;P37198,ComplexPortal;GO_Central;HPA;LIFEdb;MGI;PINC;Reactome;UniProt,49
NUP85,GO:0005635;GO:0005643;GO:0031080,nuclear envelope;nuclear pore;nuclear pore outer ring,IBA;IDA;NAS;TAS,ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:15146057;PMID:17360435;PMID:17363900;PMID:24315095;Reactome:R-HSA-4655355,Q9BW27,ComplexPortal;GO_Central;Reactome;UniProt,7
NUP88,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:23777819;PMID:24315095;PMID:30543681;PMID:9049309,Q99567,ComplexPortal;GO_Central;MGI;PINC;UniProt,6
NUP93,GO:0005635;GO:0005643;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore,IBA;IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:12802065;PMID:15229283;PMID:24315095;PMID:26878725;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,Q8N1F7,ComplexPortal;GO_Central;Reactome;UniProt,38
NUP98,GO:0005635;GO:0005643;GO:0031080;GO:0031965;GO:0044614;GO:0044615,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore cytoplasmic filaments;nuclear pore nuclear basket;nuclear pore outer ring,IBA;IDA;NAS;TAS,ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:10087256;PMID:11839768;PMID:12802065;PMID:15146057;PMID:15229283;PMID:17360435;PMID:20407419;PMID:28221134;PMID:9348540;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,P52948,GO_Central;Reactome;UniProt,45
NUTF2,GO:0031965;GO:0044613,nuclear membrane;nuclear pore central transport channel,IBA;ISS,ECO:0000250;ECO:0000318,GO_REF:0000024;GO_REF:0000033,P61970,GO_Central;UniProt,2
NVL,GO:0000176;GO:0005697,nuclear exosome (RNase complex);telomerase holoenzyme complex,IDA,ECO:0000314,PMID:22226966;PMID:26166824,O15381,UniProt,2
NXF1,GO:0000346;GO:0042272,nuclear RNA export factor complex;transcription export complex,IDA;IPI,ECO:0000314;ECO:0000353,PMID:23299939;PMID:25628361,Q9UBU9,ComplexPortal;UniProt,2
NXF2,GO:0042272,nuclear RNA export factor complex,IPI;ISS;NAS,ECO:0000303;ECO:0000353;ECO:0005546,GO_REF:0000114;PMID:11073998;PMID:32296183,Q9GZY0,ComplexPortal;UniProt,3
NXF3,GO:0042272,nuclear RNA export factor complex,IDA;IPI;ISS,ECO:0000314;ECO:0000353;ECO:0005546,GO_REF:0000114;PMID:11545741;PMID:25416956,Q9H4D5,ComplexPortal;UniProt,3
NXF5,GO:0042272,nuclear RNA export factor complex,ISS,ECO:0005546,GO_REF:0000114,Q9H1B4,ComplexPortal,1
NXT1,GO:0005643;GO:0042272;GO:0044613,nuclear pore;nuclear pore central transport channel;nuclear RNA export factor complex,IBA;IPI;ISS;TAS,ECO:0000304;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:10567585;PMID:25628361,Q9UKK6,ComplexPortal;GO_Central;PINC,4
NXT2,GO:0042272;GO:0044613,nuclear pore central transport channel;nuclear RNA export factor complex,IBA;IPI;ISS,ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:25416956;PMID:32296183,Q9NPJ8,ComplexPortal;GO_Central,4
OGT,GO:0070822,Sin3-type complex,NAS,ECO:0005547,PMID:28554894,O15294,ComplexPortal,1
OIP5,GO:0098654,CENP-A recruiting complex,IPI,ECO:0000353,PMID:38951710,O43482,ComplexPortal,1
ORC1,GO:0005664,nuclear origin of replication recognition complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16549788;PMID:20932478;PMID:21029866,Q13415,ComplexPortal;GO_Central;UniProt,4
ORC2,GO:0005664,nuclear origin of replication recognition complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16549788;PMID:20932478;PMID:21029866,Q13416,ComplexPortal;GO_Central;UniProt,4
ORC3,GO:0005656;GO:0005664;GO:0031261,DNA replication preinitiation complex;nuclear origin of replication recognition complex;nuclear pre-replicative complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16549788;PMID:20932478;PMID:21029866,Q9UBD5,ComplexPortal;GO_Central;UniProt,6
ORC4,GO:0005664,nuclear origin of replication recognition complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16549788;PMID:20932478,O43929,ComplexPortal;GO_Central;UniProt,3
ORC5,GO:0005664,nuclear origin of replication recognition complex,IBA;IDA;IPI;NAS,ECO:0000303;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16549788;PMID:20932478;PMID:9765232,O43913,ComplexPortal;GO_Central;UniProt,4
ORC6,GO:0005664,nuclear origin of replication recognition complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16549788,Q9Y5N6,ComplexPortal;GO_Central,2
OSBPL3,GO:0031965,nuclear membrane,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:14593528,Q9H4L5,BHF-UCL;GO_Central,2
OSBPL6,GO:0031965,nuclear membrane,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:14593528,Q9BZF3,BHF-UCL;GO_Central,2
OSBPL7,GO:0031965,nuclear membrane,IBA,ECO:0000318,GO_REF:0000033,Q9BZF2,GO_Central,1
OTULINL,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:31056421,Q9NUU6,UniProt,1
P3H4,GO:0000794;GO:0000795,condensed nuclear chromosome;synaptonemal complex,TAS,ECO:0000304,PMID:8862517,Q92791,PINC,2
PABPC1,GO:0071013,catalytic step 2 spliceosome,IDA,ECO:0000314,PMID:11991638,P11940,UniProt,1
PAF1,GO:0016593,Cdc73/Paf1 complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16307923;PMID:20178742,Q8N7H5,ComplexPortal;GO_Central;UniProt,4
PAFAH1B1,GO:0005635,nuclear envelope,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:11940666,P43034,GO_Central;UniProt,2
PAGR1,GO:0035097;GO:0044666,histone methyltransferase complex;MLL3/4 complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:17500065;PMID:23508102,Q9BTK6,ComplexPortal;GO_Central;MGI;UniProt,4
PAK1,GO:0031965,nuclear membrane,ISS,ECO:0000250,GO_REF:0000024,Q13153,UniProt,1
PAK5,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,Q9P286,HPA,1
PARP1,GO:0005635;GO:0043596,nuclear envelope;nuclear replication fork,IDA,ECO:0000314,PMID:33412112;PMID:9518481,P09874,UniProt,2
PARP11,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:25673562,Q9NR21,MGI,1
PARP16,GO:0005635,nuclear envelope,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:22701565,Q8N5Y8,GO_Central;UniProt,2
PARP6,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,Q2NL67,GO_Central,1
PARP8,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,Q8N3A8,GO_Central,1
PASD1,GO:1990512;GO:1990513,CLOCK-BMAL transcription complex;Cry-Per complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:25936801,Q8IV76,GO_Central;UniProt,2
PAXIP1,GO:0035097;GO:0044666,histone methyltransferase complex;MLL3/4 complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:17500065;PMID:17925232;PMID:23508102,Q6ZW49,ComplexPortal;GO_Central;UniProt,4
PAXX,GO:0043564,Ku70:Ku80 complex,IDA,ECO:0000314,PMID:25670504,Q9BUH6,UniProt,1
PBRM1,GO:0000228;GO:0016514;GO:0016586,nuclear chromosome;RSC-type complex;SWI/SNF complex,IBA;IDA;NAS,ECO:0000303;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:11078522;PMID:8804307;PMID:8895581,Q86U86,BHF-UCL;ComplexPortal;GO_Central;UniProt,5
PBX1,GO:0090575,RNA polymerase II transcription regulator complex,IDA,ECO:0000314,PMID:9079637,P40424,NTNU_SB,1
PCF11,GO:0005849,mRNA cleavage factor complex,IBA;IPI;NAS,ECO:0000303;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11060040;PMID:35177536,O94913,ComplexPortal;GO_Central;UniProt,3
PCGF1,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:16943429;PMID:21282530;PMID:22325352;PMID:26151332,Q9BSM1,ComplexPortal;GO_Central;UniProt,5
PCGF2,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:19636380;PMID:21282530;PMID:22325352;PMID:26151332;PMID:34680880,P35227,ComplexPortal;GO_Central;UniProt,6
PCGF3,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:21282530;PMID:22325352,Q3KNV8,ComplexPortal;GO_Central;UniProt,3
PCGF5,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:21282530;PMID:22325352,Q86SE9,ComplexPortal;GO_Central;UniProt,3
PCGF6,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:19636380;PMID:21282530;PMID:22325352;PMID:26151332,Q9BYE7,ComplexPortal;GO_Central;UniProt,5
PCID2,GO:0044615;GO:0070390,nuclear pore nuclear basket;transcription export complex 2,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:22307388;PMID:23591820,Q5JVF3,ComplexPortal;GO_Central;UniProt,4
PCNA,GO:0043596;GO:0043626;GO:0070557,nuclear replication fork;PCNA complex;PCNA-p21 complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11595739;PMID:15543136;PMID:15681588;PMID:18794347;PMID:21383955;PMID:24939902,P12004,BHF-UCL;ComplexPortal;GO_Central;UniProt,7
PDCD11,GO:0032040,small-subunit processome,IBA,ECO:0000318,GO_REF:0000033,Q14690,GO_Central,1
PDCD7,GO:0005681;GO:0005689;GO:0034693;GO:0071016,spliceosomal complex;U11/U12 snRNP;U12-type precatalytic spliceosome;U12-type spliceosomal complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:15146077;PMID:15780942;PMID:38484052;PMID:39809272,Q8N8D1,ComplexPortal;GO_Central;HGNC-UCL,6
PELP1,GO:0071339,MLL1 complex,IDA,ECO:0000314,PMID:15960975,Q8IZL8,UniProt,1
PER2,GO:1990512,Cry-Per complex,ISO,ECO:0005544,GO_REF:0000114,O15055,ComplexPortal,1
PES1,GO:0070545,PeBoW complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16043514;PMID:16738141;PMID:17353269,O00541,ComplexPortal;GO_Central;UniProt,5
PEX2,GO:0016593,Cdc73/Paf1 complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:18987311,P28328,GO_Central;UniProt,2
PGRMC2,GO:0005635,nuclear envelope,IDA;TAS,ECO:0000304;ECO:0000314,PMID:25468996;PMID:27754849;PMID:28111073;Reactome:R-HSA-9707606;Reactome:R-HSA-9707683,O15173,BHF-UCL;Reactome;UniProt,5
PHC1,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:12167701;PMID:19636380;PMID:21282530;PMID:34680880,P78364,ComplexPortal;GO_Central;UniProt,5
PHC2,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:12167701;PMID:19636380;PMID:21282530;PMID:34680880,Q8IXK0,ComplexPortal;GO_Central;UniProt,5
PHC3,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:12167701;PMID:19636380;PMID:21282530;PMID:34680880,Q8NDX5,ComplexPortal;GO_Central;UniProt,5
PHF1,GO:0035098,ESC/E(Z) complex,IDA;NAS,ECO:0000314;ECO:0005547,PMID:23273982;PMID:35800061,O43189,ComplexPortal;UniProt,2
PHF10,GO:0016514;GO:0016586;GO:0071564,npBAF complex;RSC-type complex;SWI/SNF complex,ISS;NAS,ECO:0000250;ECO:0005547,GO_REF:0000024;PMID:8804307,Q8WUB8,ComplexPortal;UniProt,4
PHF11,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,B4DTX8;C9JQV2;C9JWH0;H0Y4X7;Q9UIL8;X6RH80,HPA,6
PHF12,GO:0070822,Sin3-type complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:22048773,Q96QT6,GO_Central;MGI,2
PHF19,GO:0035098,ESC/E(Z) complex,IDA;NAS,ECO:0000314;ECO:0005547,PMID:23104054;PMID:35800061,Q5T6S3,ComplexPortal;UniProt,2
PHF20,GO:0031965;GO:0071339,MLL1 complex;nuclear membrane,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;PMID:15960975,B0QYY0;B0QZ19;Q5JWZ0;Q5JXL1;Q9BVI0,GO_Central;HPA;UniProt,7
PHF21A,GO:0000118,histone deacetylase complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:15325272,Q96BD5,GO_Central;MGI,2
