symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
NUP37,GO:0005635;GO:0005643;GO:0031080,nuclear envelope;nuclear pore;nuclear pore outer ring,IBA;IDA;IEA;NAS;TAS,ECO:0000256;ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000044;PMID:15146057;PMID:17360435;PMID:17363900;PMID:24315095;Reactome:R-HSA-4655355,Q8NFH4,ComplexPortal;GO_Central;InterPro;Reactome;UniProt,9
NUP42,GO:0005635;GO:0005643;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore,IBA;IDA;IEA;NAS,ECO:0000314;ECO:0000318;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000052;PMID:22250199;PMID:24315095,O15504,ComplexPortal;GO_Central;HPA;UniProt,7
NUP43,GO:0005635;GO:0005643;GO:0031080,nuclear envelope;nuclear pore;nuclear pore outer ring,IBA;IDA;IEA;NAS;TAS,ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000044;PMID:15146057;PMID:17360435;PMID:17363900;PMID:24315095;Reactome:R-HSA-4655355,Q8NFH3,ComplexPortal;GO_Central;Reactome;UniProt,8
NUP50,GO:0005635;GO:0005643;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore,IBA;IDA;IEA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000052;GO_REF:0000120;PMID:10449902;PMID:12802065;PMID:24315095,Q9UKX7,ComplexPortal;GO_Central;HPA;PINC;UniProt,8
NUP54,GO:0005635;GO:0005643;GO:0017056;GO:0031965;GO:0044613,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore central transport channel;structural constituent of nuclear pore,IBA;IDA;IEA;NAS;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000117;GO_REF:0000120;PMID:24315095;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,Q7Z3B4,ComplexPortal;GO_Central;Reactome;UniProt,38
NUP58,GO:0005635;GO:0005643;GO:0017056;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore;structural constituent of nuclear pore,IBA;IDA;IEA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000120;PMID:24315095;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,Q9BVL2,ComplexPortal;GO_Central;Reactome;UniProt,39
NUP62,GO:0005635;GO:0005643;GO:0017056;GO:0031965;GO:0044613,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore central transport channel;structural constituent of nuclear pore,IBA;IDA;IEA;NAS;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000044;GO_REF:0000052;GO_REF:0000054;GO_REF:0000120;PMID:17098863;PMID:1915414;PMID:23777819;PMID:24107630;PMID:24315095;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,P37198,ComplexPortal;GO_Central;HPA;InterPro;LIFEdb;MGI;PINC;Reactome;UniProt,46
NUP62CL,GO:0005635;GO:0005643;GO:0017056,nuclear envelope;nuclear pore;structural constituent of nuclear pore,IEA,ECO:0000256,GO_REF:0000002;GO_REF:0000117,Q9H1M0,InterPro;UniProt,3
NUP85,GO:0005635;GO:0005643;GO:0017056;GO:0031080;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore outer ring;structural constituent of nuclear pore,IBA;IDA;IEA;NAS;TAS,ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000044;PMID:15146057;PMID:17360435;PMID:17363900;PMID:24315095;Reactome:R-HSA-4655355,Q9BW27,ComplexPortal;GO_Central;Reactome;UniProt,10
NUP88,GO:0005635;GO:0005643;GO:0017056,nuclear envelope;nuclear pore;structural constituent of nuclear pore,IBA;IDA;IEA;NAS;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547,GO_REF:0000002;GO_REF:0000033;GO_REF:0000120;PMID:23777819;PMID:24315095;PMID:30543681;PMID:9049309,Q99567,ComplexPortal;GO_Central;InterPro;MGI;PINC;UniProt,9
NUP93,GO:0005635;GO:0005643;GO:0017056;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore;structural constituent of nuclear pore,IBA;IDA;IEA;IMP;NAS;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501;ECO:0005547;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000044;GO_REF:0000120;PMID:12802065;PMID:15229283;PMID:24315095;PMID:26878725;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,Q8N1F7,ComplexPortal;GO_Central;InterPro;Reactome;UniProt,44
NUP98,GO:0005635;GO:0005643;GO:0017056;GO:0031080;GO:0031965;GO:0044614;GO:0044615,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore cytoplasmic filaments;nuclear pore nuclear basket;nuclear pore outer ring;structural constituent of nuclear pore,IBA;IDA;IEA;IMP;NAS;TAS,ECO:0000256;ECO:0000265;ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501,GO_REF:0000002;GO_REF:0000033;GO_REF:0000107;GO_REF:0000120;PMID:10087256;PMID:11839768;PMID:12802065;PMID:15146057;PMID:15229283;PMID:17360435;PMID:20407419;PMID:28221134;PMID:9348540;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,P52948,Ensembl;GO_Central;InterPro;Reactome;UniProt,52
NUPR1,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,IEA,ECO:0000265,GO_REF:0000107,O60356,Ensembl,1
NUPR2,GO:0006974,DNA damage response,IDA,ECO:0000314,PMID:25899918,A6NF83,UniProt,1
NUTF2,GO:0005637;GO:0005640;GO:0005643;GO:0017056;GO:0031965;GO:0044613,nuclear inner membrane;nuclear membrane;nuclear outer membrane;nuclear pore;nuclear pore central transport channel;structural constituent of nuclear pore,IBA;IDA;IEA;ISS,ECO:0000250;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000024;GO_REF:0000033;GO_REF:0000044;PMID:10679025;PMID:7744965,P61970,GO_Central;UniProt,7
NVL,GO:0000176;GO:0005697,nuclear exosome (RNase complex);telomerase holoenzyme complex,IDA,ECO:0000314,PMID:22226966;PMID:26166824,O15381,UniProt,2
NXF1,GO:0000346;GO:0005635;GO:0005643;GO:0042272,nuclear envelope;nuclear pore;nuclear RNA export factor complex;transcription export complex,IDA;IEA;IPI,ECO:0000256;ECO:0000314;ECO:0000353;ECO:0000501;ECO:0007322,GO_REF:0000044;GO_REF:0000117;GO_REF:0000120;PMID:23299939;PMID:25628361,Q9UBU9,ComplexPortal;UniProt,5
NXF2,GO:0042272,nuclear RNA export factor complex,IEA;IPI;ISS;NAS,ECO:0000256;ECO:0000303;ECO:0000353;ECO:0005546,GO_REF:0000114;GO_REF:0000117;PMID:11073998;PMID:32296183,Q9GZY0,ComplexPortal;UniProt,4
NXF3,GO:0042272,nuclear RNA export factor complex,IDA;IEA;IPI;ISS,ECO:0000256;ECO:0000314;ECO:0000353;ECO:0005546,GO_REF:0000114;GO_REF:0000117;PMID:11545741;PMID:25416956,Q9H4D5,ComplexPortal;UniProt,4
NXF5,GO:0042272,nuclear RNA export factor complex,ISS,ECO:0005546,GO_REF:0000114,Q9H1B4,ComplexPortal,1
NXT1,GO:0005643;GO:0042272;GO:0044613,nuclear pore;nuclear pore central transport channel;nuclear RNA export factor complex,IBA;IEA;IPI;ISS;TAS,ECO:0000256;ECO:0000265;ECO:0000304;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000107;GO_REF:0000114;GO_REF:0000117;PMID:10567585;PMID:25628361,Q9UKK6,ComplexPortal;Ensembl;GO_Central;PINC;UniProt,6
NXT2,GO:0042272;GO:0044613,nuclear pore central transport channel;nuclear RNA export factor complex,IBA;IEA;IPI;ISS,ECO:0000256;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;GO_REF:0000117;PMID:25416956;PMID:32296183,Q9NPJ8,ComplexPortal;GO_Central;UniProt,5
OARD1,GO:0006974,DNA damage response,IBA;IMP,ECO:0000315;ECO:0000318,GO_REF:0000033;PMID:23481255,Q9Y530,GO_Central;UniProt,2
OGG1,GO:0006281;GO:0006284;GO:0006285;GO:0006289;GO:0006974;GO:0045007;GO:0045008,"base-excision repair;base-excision repair, AP site formation;depurination;depyrimidination;DNA damage response;DNA repair;nucleotide-excision repair",IBA;IDA;IEA;IGI;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000316;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:19506022;PMID:9190902;Reactome:R-HSA-110329;Reactome:R-HSA-110331,O15527,GO_Central;InterPro;MGI;PINC;Reactome;UniProt,10
OGT,GO:0070822,Sin3-type complex,NAS,ECO:0005547,PMID:28554894,O15294,ComplexPortal,1
OIP5,GO:0098654,CENP-A recruiting complex,IPI,ECO:0000353,PMID:38951710,O43482,ComplexPortal,1
OIT3,GO:0005635,nuclear envelope,IEA,ECO:0007322,GO_REF:0000044,Q8WWZ8,UniProt,1
ORC1,GO:0005664,nuclear origin of replication recognition complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16549788;PMID:20932478;PMID:21029866,Q13415,ComplexPortal;GO_Central;UniProt,4
ORC2,GO:0005664,nuclear origin of replication recognition complex,IBA;IDA;IEA;IPI,ECO:0000265;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;GO_REF:0000107;PMID:16549788;PMID:20932478;PMID:21029866,Q13416,ComplexPortal;Ensembl;GO_Central;UniProt,5
ORC3,GO:0005656;GO:0005664;GO:0031261,DNA replication preinitiation complex;nuclear origin of replication recognition complex;nuclear pre-replicative complex,IBA;IDA;IEA;IPI,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000002;GO_REF:0000033;PMID:16549788;PMID:20932478;PMID:21029866,Q9UBD5,ComplexPortal;GO_Central;InterPro;UniProt,7
ORC4,GO:0005664,nuclear origin of replication recognition complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16549788;PMID:20932478,O43929,ComplexPortal;GO_Central;UniProt,3
ORC5,GO:0005664,nuclear origin of replication recognition complex,IBA;IDA;IPI;NAS,ECO:0000303;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16549788;PMID:20932478;PMID:9765232,O43913,ComplexPortal;GO_Central;UniProt,4
ORC6,GO:0005664,nuclear origin of replication recognition complex,IBA;IEA;IPI,ECO:0000256;ECO:0000318;ECO:0000353,GO_REF:0000002;GO_REF:0000033;PMID:16549788,Q9Y5N6,ComplexPortal;GO_Central;InterPro,3
OSBPL3,GO:0031965,nuclear membrane,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;PMID:14593528,Q9H4L5,BHF-UCL;GO_Central;UniProt,3
OSBPL6,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;PMID:14593528,Q9BZF3,BHF-UCL;GO_Central;UniProt,3
OSBPL7,GO:0031965,nuclear membrane,IBA,ECO:0000318,GO_REF:0000033,Q9BZF2,GO_Central,1
OSBPL8,GO:0031965,nuclear membrane,IEA,ECO:0000501,GO_REF:0000120,Q9BZF1,UniProt,1
OTUB1,GO:0006281;GO:0006974,DNA damage response;DNA repair,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:20725033,Q96FW1,GO_Central;UniProt,4
OTUD4,GO:0006307,DNA alkylation repair,IDA,ECO:0000314,PMID:25944111,Q01804,UniProt,1
OTULINL,GO:0005635,nuclear envelope,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:31056421,Q9NUU6,UniProt,2
P2RX6,GO:0005637,nuclear inner membrane,IEA,ECO:0007322,GO_REF:0000044,O15547,UniProt,1
P3H4,GO:0000794;GO:0000795,condensed nuclear chromosome;synaptonemal complex,IEA;TAS,ECO:0000265;ECO:0000304,GO_REF:0000107;PMID:8862517,Q92791,Ensembl;PINC,3
PABPC1,GO:0005681;GO:0071013,catalytic step 2 spliceosome;spliceosomal complex,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000043;PMID:11991638,P11940,UniProt,2
PAF1,GO:0016593,Cdc73/Paf1 complex,IBA;IDA;IEA;IPI,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0000501,GO_REF:0000033;GO_REF:0000120;PMID:16307923;PMID:20178742,Q8N7H5,ComplexPortal;GO_Central;UniProt,5
PAFAH1B1,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane,IBA;IDA;IEA,ECO:0000265;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000107;PMID:11940666,P43034,Ensembl;GO_Central;UniProt,4
PAGR1,GO:0006281;GO:0006974;GO:0035097;GO:0044666,DNA damage response;DNA repair;histone methyltransferase complex;MLL3/4 complex,IBA;IDA;IEA;IPI,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:17500065;PMID:23508102,Q9BTK6,ComplexPortal;GO_Central;MGI;UniProt,6
PAK1,GO:0006974;GO:0031965,DNA damage response;nuclear membrane,IDA;IEA;ISS,ECO:0000250;ECO:0000265;ECO:0000314,GO_REF:0000024;GO_REF:0000107;PMID:23260667,Q13153,Ensembl;UniProt,3
PAK5,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,Q9P286,HPA,1
PALB2,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination,IBA;IDA;IEA;IMP,ECO:0000256;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;PMID:19369211;PMID:19423707;PMID:26323318;PMID:28398198,Q86YC2,ComplexPortal;GO_Central;InterPro;ParkinsonsUK-UCL;UniProt,8
PARG,GO:0006287;GO:0006974,"base-excision repair, gap-filling;DNA damage response",IEA;TAS,ECO:0000304;ECO:0007322,GO_REF:0000043;Reactome:R-HSA-110373,Q86W56,Reactome;UniProt,2
PARK7,GO:0006281;GO:0006974;GO:0046826,DNA damage response;DNA repair;negative regulation of protein export from nucleus,IDA;IEA;IGI,ECO:0000314;ECO:0000316;ECO:0007322,GO_REF:0000043;PMID:15983381;PMID:28596309,Q99497,ParkinsonsUK-UCL;UniProt,4
PARP1,GO:0005635;GO:0006281;GO:0006302;GO:0006974;GO:0043504;GO:0043596,DNA damage response;DNA repair;double-strand break repair;mitochondrial DNA repair;nuclear envelope;nuclear replication fork,IBA;IDA;IEA;IMP;TAS,ECO:0000304;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:10958667;PMID:17396150;PMID:22683995;PMID:23230272;PMID:24289924;PMID:24550317;PMID:24906880;PMID:25378300;PMID:27067600;PMID:27248496;PMID:27568560;PMID:28190768;PMID:30104678;PMID:30675909;PMID:31796734;PMID:32028527;PMID:32358582;PMID:33186521;PMID:33412112;PMID:34874266;PMID:35013556;PMID:35393539;PMID:37823600;PMID:9518481,P09874,BHF-UCL;GO_Central;MGI;PINC;UniProt,29
PARP10,GO:0006281;GO:0006974;GO:0019985,DNA damage response;DNA repair;translesion synthesis,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000043;PMID:24695737,Q53GL7,UniProt,3
PARP11,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:25673562,Q9NR21,MGI;UniProt,2
PARP16,GO:0005635,nuclear envelope,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:22701565,Q8N5Y8,GO_Central;UniProt,2
PARP2,GO:0006281;GO:0006284;GO:0006302;GO:0006974;GO:0140861,base-excision repair;DNA damage response;DNA repair;DNA repair-dependent chromatin remodeling;double-strand break repair,IBA;IDA;IEA,ECO:0000265;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000107;GO_REF:0000120;PMID:30104678;PMID:32939087;PMID:34108479,Q9UGN5,Ensembl;GO_Central;UniProt,8
PARP3,GO:0006281;GO:0006302;GO:0006303;GO:0006974,DNA damage response;DNA repair;double-strand break repair;double-strand break repair via nonhomologous end joining,IBA;IDA;IEA;IGI;IMP,ECO:0000314;ECO:0000315;ECO:0000316;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:21211721;PMID:21270334,Q9Y6F1,GO_Central;MGI;UniProt,7
PARP4,GO:0006281;GO:0006974,DNA damage response;DNA repair,NAS;TAS,ECO:0000303;ECO:0000304,PMID:10100603;PMID:10477748;PMID:12101391,Q9UKK3,PINC;UniProt,3
PARP6,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,Q2NL67,GO_Central,1
PARP8,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,Q8N3A8,GO_Central,1
PARP9,GO:0000077;GO:0006281;GO:0006302;GO:0006974,DNA damage checkpoint signaling;DNA damage response;DNA repair;double-strand break repair,IEA;IMP,ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:23230272;PMID:28525742,Q8IXQ6,UniProt,4
PARPBP,GO:0006281;GO:0006974,DNA damage response;DNA repair,IEA,ECO:0007322,GO_REF:0000043,Q9NWS1,UniProt,2
PASD1,GO:1990512;GO:1990513,CLOCK-BMAL transcription complex;Cry-Per complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:25936801,Q8IV76,GO_Central;UniProt,2
PAXIP1,GO:0006281;GO:0006974;GO:0030330;GO:0035097;GO:0044666,"DNA damage response;DNA damage response, signal transduction by p53 class mediator;DNA repair;histone methyltransferase complex;MLL3/4 complex",IBA;IDA;IEA;IMP;IPI,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:15456759;PMID:17500065;PMID:17690115;PMID:17925232;PMID:23508102,Q6ZW49,ComplexPortal;GO_Central;UniProt,10
PAXX,GO:0006281;GO:0006303;GO:0006974;GO:0043564,DNA damage response;DNA repair;double-strand break repair via nonhomologous end joining;Ku70:Ku80 complex,IBA;IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:25574025;PMID:25670504;PMID:25941166;PMID:30250067,Q9BUH6,GO_Central;UniProt,10
PBRM1,GO:0000228;GO:0016514;GO:0016586,nuclear chromosome;RSC-type complex;SWI/SNF complex,IBA;IDA;IEA;NAS,ECO:0000256;ECO:0000303;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000002;GO_REF:0000033;PMID:11078522;PMID:8804307;PMID:8895581,Q86U86,BHF-UCL;ComplexPortal;GO_Central;InterPro;UniProt,6
PBX1,GO:0090575,RNA polymerase II transcription regulator complex,IDA,ECO:0000314,PMID:9079637,P40424,NTNU_SB,1
PCF11,GO:0005849,mRNA cleavage factor complex,IBA;IEA;IPI;NAS,ECO:0000256;ECO:0000303;ECO:0000318;ECO:0000353,GO_REF:0000002;GO_REF:0000033;PMID:11060040;PMID:35177536,O94913,ComplexPortal;GO_Central;InterPro;UniProt,4
PCGF1,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;IEA;NAS,ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547,GO_REF:0000033;GO_REF:0000120;PMID:16943429;PMID:21282530;PMID:22325352;PMID:26151332,Q9BSM1,ComplexPortal;GO_Central;UniProt,6
PCGF2,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;IEA;NAS,ECO:0000265;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547,GO_REF:0000033;GO_REF:0000107;GO_REF:0000120;PMID:19636380;PMID:21282530;PMID:22325352;PMID:26151332;PMID:34680880,P35227,ComplexPortal;Ensembl;GO_Central;UniProt,8
PCGF3,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;IEA;NAS,ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547,GO_REF:0000033;GO_REF:0000120;PMID:21282530;PMID:22325352,Q3KNV8,ComplexPortal;GO_Central;UniProt,4
PCGF5,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;IEA;NAS,ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547,GO_REF:0000033;GO_REF:0000120;PMID:21282530;PMID:22325352,Q86SE9,ComplexPortal;GO_Central;UniProt,4
PCGF6,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;IEA;NAS,ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005547,GO_REF:0000033;GO_REF:0000120;PMID:19636380;PMID:21282530;PMID:22325352;PMID:26151332,Q9BYE7,ComplexPortal;GO_Central;UniProt,6
PCID2,GO:0005643;GO:0044615;GO:0070390,nuclear pore;nuclear pore nuclear basket;transcription export complex 2,IBA;IDA;IEA;IPI,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0007322,GO_REF:0000033;GO_REF:0000044;PMID:22307388;PMID:23591820,Q5JVF3,ComplexPortal;GO_Central;UniProt,5
PCLAF,GO:0006281;GO:0006974;GO:0019985,DNA damage response;DNA repair;translesion synthesis,IBA;IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:21628590;PMID:23000965,Q15004,GO_Central;UniProt,6
PCNA,GO:0005652;GO:0006281;GO:0006287;GO:0006298;GO:0006974;GO:0019985;GO:0043596;GO:0043626;GO:0070557,"base-excision repair, gap-filling;DNA damage response;DNA repair;mismatch repair;nuclear lamina;nuclear replication fork;PCNA complex;PCNA-p21 complex;translesion synthesis",IBA;IDA;IEA;IPI,ECO:0000265;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000107;PMID:11005803;PMID:11595739;PMID:15543136;PMID:15681588;PMID:18794347;PMID:20129063;PMID:21383955;PMID:24939902,P12004,BHF-UCL;ComplexPortal;Ensembl;GO_Central;UniProt,15
PCYT1A,GO:0005635,nuclear envelope,IEA,ECO:0000265,GO_REF:0000107,P49585,Ensembl,1
